tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse,,,,,,,
559,2432,1,1,1,1,0.00112,0.0727,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-0.889172,-0.221661,0.890204,0.288626,1,1,1,1,,,,,,,
559,2433,1,1,1,1,0.001117,0.071601,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-0.995889,-0.202112,0.997154,0.283213,1,1,1,1,,,,,,,
560,540,1,1,1,0,0.007149,0.045147,0.063801,0,0,0,0,0,0,0,0,0,0,0,0,0.372329,-0.05466,-0.371355,-0.00424709,1,1,1,1,,,,,,,
560,2434,1,1,1,1,0.002994,0.2089,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.372333,0.0546598,0.372792,-0.0225883,1,1,1,1,,,,,,,
561,2435,1,1,1,1,0.002964,0.140888,0,0,0,0,0,0,1.01118,0,0,0,0,0,0,-0.426002,0.204461,0.42667,-0.172696,1,1,1,1,,,,,,,
561,2436,1,1,1,1,0.002968,0.140299,0,0,0,0,0,0,1.01118,0,0,0,0,0,0,-0.467659,0.204703,0.46844,-0.167782,1,1,1,1,,,,,,,
563,564,1,1,1,0,0.009496,0.157341,0.000145,0,0,0,0,0,0,0,0,0,0,0,0,0.0123894,0.00913652,-0.0123866,-0.00920914,1,1,1,1,,,,,,,
563,2236,1,1,1,1,0.00504,1.556611,0,0,0,0,0,0,1.09009,0,0,0,0,0,0,-0.0123868,-0.00913652,0.0123885,0.00967212,1,1,1,1,,,,,,,
564,1930,1,1,1,1,0.001512,-0.018526,0,0,0,0,0,0,0.945946,0,0,0,0,0,0,0.012386,0.00920914,-0.0123856,-0.00921399,1,1,1,1,,,,,,,
565,104,1,1,1,0,0.001478,0.016457,0.033246,0,0,0,0,0,0,0,0,0,0,0,0,-0.24365,0.0282793,0.243739,-0.0611644,1,1,1,1,,,,,,,
565,124,1,1,1,0,0.00025,0.002632,0.00583,0,0,0,0,0,0,0,0,0,0,0,0,0.84179,0.1763,-0.841608,-0.180326,1,1,1,1,,,,,,,
565,344,1,1,1,0,0.00106,0.01134,0.024717,0,0,0,0,0,0,0,0,0,0,0,0,-2.28523,-0.363638,2.28801,0.342719,1,1,1,1,,,,,,,
565,344,1,1,1,0,0.001063,0.01133,0.024758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
565,2437,1,1,1,1,0.000769,0.064686,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.563179,0.0533524,-0.562919,-0.031493,1,1,1,1,,,,,,,
565,2440,1,1,1,1,0.000775,0.064556,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.562628,0.0530155,-0.562367,-0.0312447,1,1,1,1,,,,,,,
565,2443,1,1,1,1,0.000777,0.064575,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.561219,0.0526894,-0.560958,-0.0310225,1,1,1,1,,,,,,,
567,2449,1,1,1,1,0.004076,0.223251,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.00664797,0.0362745,-0.00664123,-0.0359055,1,1,1,1,,,,,,,
570,393,1,1,1,0,0.001645,0.012976,0.036087,0,0,0,0,0,0,0,0,0,0,0,0,0.511215,-0.0515755,-0.510797,0.0176602,1,1,1,1,,,,,,,
570,2452,1,1,1,1,0.001839,0.093,0,0,0,0,0,0,0.949026,0,0,0,0,0,0,-0.458681,-0.0155484,0.459019,0.0326492,1,1,1,1,,,,,,,
570,2628,1,1,1,1,0.001834,0.117665,0,0,0,0,0,0,1.01118,0,0,0,0,0,0,-0.0525271,0.0671243,0.0525403,-0.0662771,1,1,1,1,,,,,,,
571,477,1,1,1,0,0.00156,0.01333,0.020539,0,0,0,0,0,0,0,0,0,0,0,0,0.255873,-0.0501946,-0.255769,0.0302531,1,1,1,1,,,,,,,
571,2455,1,1,1,1,0.004771,0.174,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.255874,0.0501944,0.256211,-0.0379123,1,1,1,1,,,,,,,
572,2457,1,1,1,1,0.001059,0.084537,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0.146138,0.0201503,-0.146115,-0.0183204,1,1,1,1,,,,,,,
572,2460,1,1,1,1,0.001059,0.084537,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0.14403,0.0207983,-0.144008,-0.0190176,1,1,1,1,,,,,,,
573,576,1,1,1,0,0.001114,0.007201,0.006283,0,0,0,0,0,0,0,0,0,0,0,0,1.03286,-0.0549349,-1.03231,0.0446254,1,1,1,1,,,,,,,
573,576,1,1,1,0,0.001115,0.0072,0.006283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
574,359,1,1,1,0,0.000073,0.000762,0.019904,0,0,0,0,0,0,0,0,0,0,0,0,2.51188,-0.390234,-2.51143,0.373822,1,1,1,1,,,,,,,
574,2463,1,1,1,1,0.000833,0.066217,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-2.04896,0.346545,2.05288,-0.0349001,1,1,1,1,,,,,,,
574,2464,1,1,1,1,0,0.014512,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-0.462954,0.0436896,0.462954,-0.0402696,1,1,1,1,,,,,,,
575,502,1,1,1,0,0.002903,0.014362,0.013388,0,0,0,0,0,0,0,0,0,0,0,0,0.110124,-0.699083,-0.108701,0.692571,1,1,1,1,,,,,,,
575,2468,1,1,1,1,0.002821,0.150561,0,0,0,0,0,0,1.057143,0,0,0,0,0,0,-0.0117291,-0.0121969,0.01173,0.012245,1,1,1,1,,,,,,,
575,2571,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.057143,0,0,0,0,0,0,-0.098328,0.71128,0.0983855,-0.710705,1,1,1,1,,,,,,,
576,1128,1,1,1,1,0.000951,0.087389,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.511548,-0.03814,-0.511301,0.0608925,1,1,1,1,,,,,,,
576,1131,1,1,1,1,0.000964,0.083138,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.520597,-0.00648662,-0.520339,0.0287844,1,1,1,1,,,,,,,
577,471,1,1,1,0,0.006733,0.040718,0.032733,0,0,0,0,0,0,0,0,0,0,0,0,0.269806,-0.514305,-0.267888,0.488669,1,1,1,1,,,,,,,
577,2472,1,1,1,1,0.002032,0.118665,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.269812,0.514305,0.27049,-0.474703,1,1,1,1,,,,,,,
578,579,1,1,1,0,0.026934,0.162873,0.008183,0,0,0,0,0,0,0,0,0,0,0,0,0.155359,-0.0390997,-0.154686,0.0348605,1,1,1,1,,,,,,,
578,2000,1,1,1,1,0.0422,1.410435,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.098765,0.010026,0.0989701,-0.00317184,1,1,1,1,,,,,,,
578,2000,1,1,1,1,0.0422,1.410435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
579,2472,1,1,1,1,0.001248,0.073251,0,0,0,0,0,0,1.069565,0,0,0,0,0,0,0.154706,-0.0348604,-0.15467,0.0369313,1,1,1,1,,,,,,,
580,578,1,1,1,0,0.026934,0.162873,0.008183,0,0,0,0,0,0,0,0,0,0,0,0,0.0567087,-0.0366479,-0.0565943,0.0290737,1,1,1,1,,,,,,,
580,2353,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0567096,0.0366479,0.05671,-0.0359628,1,1,1,1,,,,,,,
581,121,1,1,1,0,0.000265,0.004242,0.247781,0,0,0,0,0,0,0,0,0,0,0,0,-9.57885,3.53293,9.59134,-3.92862,1,1,1,1,,,,,,,
581,121,1,1,1,0,0.000277,0.004321,0.268942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
581,186,1,1,1,0,0.000268,0.003923,0.232939,0,0,0,0,0,0,0,0,0,0,0,0,1.29377,0.643125,-1.29349,-1.18169,1,1,1,1,,,,,,,
581,186,1,1,1,0,0.00026,0.003996,0.238132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
581,2479,1,1,1,1,0.000073,0.019628,0,0,0,0,0,0,1,0,0,0,0,0,0,4.13527,-2.07206,-4.13391,2.43582,1,1,1,1,,,,,,,
581,2481,1,1,1,1,0.000076,0.019621,0,0,0,0,0,0,1,0,0,0,0,0,0,4.15179,-2.10402,-4.15036,2.47224,1,1,1,1,,,,,,,
582,2483,1,1,1,1,0.000707,0.066541,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.309686,-0.0685421,-0.309611,0.0756704,1,1,1,1,,,,,,,
582,2486,1,1,1,1,0.000711,0.065499,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.320707,-0.067711,-0.320626,0.0752044,1,1,1,1,,,,,,,
583,281,1,1,1,0,0.001819,0.009549,0.015572,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358107,-1.98143,0.0104933,2.00146,1,1,1,1,,,,,,,
583,2489,1,1,1,1,0.002919,0.1288,0,0,0,0,0,0,1.028876,0,0,0,0,0,0,-0.00399044,0.152063,0.0040602,-0.148985,1,1,1,1,,,,,,,
583,2601,1,1,1,1,0.000813,0.005406,0,0,0,0,0,0,1.059137,0,0,0,0,0,0,0.0114164,1.67024,-0.00893379,-1.65374,1,1,1,1,,,,,,,
583,2602,1,1,1,1,0.002743,0.127904,0,0,0,0,0,0,1.028876,0,0,0,0,0,0,-0.00361842,0.159123,0.0036902,-0.155776,1,1,1,1,,,,,,,
584,478,1,1,1,0,0.001166,0.007828,0.018853,0,0,0,0,0,0,0,0,0,0,0,0,0.613805,-0.0550988,-0.613369,0.0389145,1,1,1,1,,,,,,,
584,2490,1,1,1,1,0.003962,0.179333,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.518995,0.0383316,0.520166,0.0146978,1,1,1,1,,,,,,,
584,2491,1,1,1,1,0.000775,0.057183,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0948256,0.0167666,0.0948334,-0.0161877,1,1,1,1,,,,,,,
585,176,1,1,1,0,0.010057,0.056011,0.053636,0,0,0,0,0,0,0,0,0,0,0,0,0.129826,0.56193,-0.126683,-0.605966,1,1,1,1,,,,,,,
585,2493,1,1,1,1,0.00104,0.082722,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.229806,-0.0382279,-0.229753,0.0424174,1,1,1,1,,,,,,,
585,2496,1,1,1,1,0.00104,0.082798,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.228806,-0.0378312,-0.228754,0.0419868,1,1,1,1,,,,,,,
586,379,1,1,1,0,0.002857,0.023656,0.041817,0,0,0,0,0,0,0,0,0,0,0,0,0.991499,-0.0861255,-0.988738,0.0663086,1,1,1,1,,,,,,,
586,2499,1,1,1,1,0.002002,0.099306,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.963151,0.0529741,0.96517,0.0471564,1,1,1,1,,,,,,,
586,2500,1,1,1,1,0.001172,0.097127,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0283593,0.0331508,0.0283617,-0.0329505,1,1,1,1,,,,,,,
587,344,1,1,1,0,0.000573,0.004057,0.009493,0,0,0,0,0,0,0,0,0,0,0,0,2.36205,0.16094,-2.35893,-0.148607,1,1,1,1,,,,,,,
587,2503,1,1,1,1,0.000501,0.038318,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.36204,-0.160938,2.36477,0.369514,1,1,1,1,,,,,,,
588,452,1,1,1,0,0.003597,0.022353,0.020987,0,0,0,0,0,0,0,0,0,0,0,0,0.198326,0.0832455,-0.19815,-0.102769,1,1,1,1,,,,,,,
588,2504,1,1,1,1,0.0102,0.326499,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.198326,-0.0832455,0.19883,0.0993832,1,1,1,1,,,,,,,
589,156,1,1,1,0,0.000202,0.003254,0.098412,0,0,0,0,0,0,0,0,0,0,0,0,-0.899859,2.05573,0.900335,-2.27564,1,1,1,1,,,,,,,
589,156,1,1,1,0,0.000198,0.003301,0.098412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
589,2505,1,1,1,1,0.00002,0.0157,0,0,0,0,0,0,1,0,0,0,0,0,0,0.449973,-1.02782,-0.449952,1.04486,1,1,1,1,,,,,,,
589,2507,1,1,1,1,0.000022,0.015699,0,0,0,0,0,0,1,0,0,0,0,0,0,0.449846,-1.02791,-0.449822,1.04494,1,1,1,1,,,,,,,
590,482,1,1,1,0,0.001421,0.01134,0.019601,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653843,-0.154924,0.00656842,0.135529,1,1,1,1,,,,,,,
590,2515,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.019607,0,0,0,0,0,0,0.00654373,0.154924,-0.00654123,-0.154899,1,1,1,1,,,,,,,
591,2509,1,1,1,1,0.001002,0.083724,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0.0734479,-0.00809238,-0.0734426,0.00853593,1,1,1,1,,,,,,,
591,2512,1,1,1,1,0.001021,0.083781,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0.0188686,-0.000165727,-0.0188682,0.00019467,1,1,1,1,,,,,,,
592,270,1,1,1,0,0.000994,0.005036,0.028446,0,0,0,0,0,0,0,0,0,0,0,0,1.49376,0.756937,-1.49264,-0.821961,1,1,1,1,,,,,,,
592,270,1,1,1,0,0.000975,0.005049,0.028255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
592,2517,1,1,1,1,0.000699,0.058752,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.414792,0.00277576,-0.414688,0.00592136,1,1,1,1,,,,,,,
592,2520,1,1,1,1,0.000699,0.058582,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.431652,0.00612621,-0.43154,0.00326653,1,1,1,1,,,,,,,
593,592,1,1,1,0,0.000238,0.001412,0.084346,0,0,0,0,0,0,0,0,0,0,0,0,2.67669,0.0136244,-2.676,-0.228442,1,1,1,1,,,,,,,
593,592,1,1,1,0,0.000246,0.001401,0.090519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
593,2523,1,1,1,1,0.000718,0.060813,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.258415,-0.117762,-0.258366,0.121979,1,1,1,1,,,,,,,
594,482,1,1,1,0,0.000967,0.007983,0.014991,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292333,-0.0198716,0.00292349,0.00483293,1,1,1,1,,,,,,,
594,2526,1,1,1,1,0.005512,0.218095,0,0,0,0,0,0,1.039022,0,0,0,0,0,0,0.00165327,0.0233484,-0.00165002,-0.0232198,1,1,1,1,,,,,,,
595,594,1,1,1,0,0.000191,0.00115,0.00137,0,0,0,0,0,0,0,0,0,0,0,0,-0.000960407,0.00210253,0.000960408,-0.00347686,1,1,1,1,,,,,,,
595,2530,1,1,1,1,0.005217,0.224921,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.000960143,-0.00210253,-0.000960112,0.00210386,1,1,1,1,,,,,,,
597,433,1,1,1,0,0.001334,0.012033,0.018413,0,0,0,0,0,0,0,0,0,0,0,0,0.00040137,-0.11499,-0.000386958,0.0961249,1,1,1,1,,,,,,,
597,2532,1,1,1,1,0.003159,0.14,0,0,0,0,0,0,1.027778,0,0,0,0,0,0,-0.000397764,0.11499,0.000440589,-0.113092,1,1,1,1,,,,,,,
598,599,1,1,1,0,0.002818,0.011273,0.000695,0,0,0,0,0,0,0,0,0,0,0,0,0.0145626,-0.0323587,-0.0145591,0.0316688,1,1,1,1,,,,,,,
598,2528,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0144906,0.0323586,0.0144908,-0.0323573,1,1,1,1,,,,,,,
599,841,1,1,1,1,0.009187,0.112132,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.0147671,-0.0316689,-0.0147548,0.0318185,1,1,1,1,,,,,,,
600,281,1,1,1,0,0.004415,0.035968,0.063286,0,0,0,0,0,0,0,0,0,0,0,0,0.160166,-0.267338,-0.159827,0.203326,1,1,1,1,,,,,,,
600,2534,1,1,1,1,0.001338,0.076832,0,0,0,0,0,0,1.01118,0,0,0,0,0,0,-0.148742,0.173064,0.14881,-0.169158,1,1,1,1,,,,,,,
601,435,1,1,1,0,0.000597,0.004555,0.009011,0,0,0,0,0,0,0,0,0,0,0,0,0.505971,0.0179884,-0.505819,-0.0259235,1,1,1,1,,,,,,,
601,781,1,1,1,1,0.00436,0.177333,0,0,0,0,0,0,1.078478,0,0,0,0,0,0,-0.505973,-0.0179883,0.507261,0.0703637,1,1,1,1,,,,,,,
602,2538,1,1,1,1,0.001021,0.085312,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0.493436,-0.060106,-0.493197,0.0800774,1,1,1,1,,,,,,,
602,2541,1,1,1,1,0.001021,0.08525,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0.490211,-0.0601046,-0.489976,0.0798053,1,1,1,1,,,,,,,
603,535,1,1,1,0,0.007561,0.030246,0.01673,0,0,0,0,0,0,0,0,0,0,0,0,0.0835111,-0.175058,-0.0832431,0.159625,1,1,1,1,,,,,,,
603,2550,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0835228,0.175058,0.0835266,-0.17502,1,1,1,1,,,,,,,
604,512,1,1,1,0,0.002836,0.011342,0.084904,0,0,0,0,0,0,0,0,0,0,0,0,0.351985,0.0369475,-0.351609,-0.118614,1,1,1,1,,,,,,,
604,513,1,1,1,0,0.002363,0.009452,0.032534,0,0,0,0,0,0,0,0,0,0,0,0,0.163027,0.176299,-0.162874,-0.207546,1,1,1,1,,,,,,,
604,2544,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.211814,-0.000294454,0.211819,0.000340167,1,1,1,1,,,,,,,
604,2545,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.165306,-0.0544892,0.165309,0.0545201,1,1,1,1,,,,,,,
604,2546,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.221414,0.0165189,0.221419,-0.0164687,1,1,1,1,,,,,,,
604,2550,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0835303,-0.174982,-0.0835265,0.17502,1,1,1,1,,,,,,,
605,453,1,1,1,0,0.000486,0.003677,0.003725,0,0,0,0,0,0,0,0,0,0,0,0,0.101591,0.0397722,-0.101586,-0.0434218,1,1,1,1,,,,,,,
605,2548,1,1,1,1,0.006584,0.347624,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.101591,-0.0397722,0.101675,0.0441619,1,1,1,1,,,,,,,
606,2554,1,1,1,1,0.001091,0.081342,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0.252103,0.000689849,-0.252038,0.00416677,1,1,1,1,,,,,,,
606,2557,1,1,1,1,0.000987,0.080917,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0.248378,0.00416941,-0.248321,0.000521411,1,1,1,1,,,,,,,
607,2551,1,1,1,1,0.001924,0.125747,0,0,0,0,0,0,0.999565,0,0,0,0,0,0,-0.0381403,0.0146723,0.0381434,-0.0144666,1,1,1,1,,,,,,,
608,359,1,1,1,0,0.000135,0.002491,0.063193,0,0,0,0,0,0,0,0,0,0,0,0,8.46336,-2.10815,-8.45843,2.06411,1,1,1,1,,,,,,,
608,359,1,1,1,0,0.000139,0.002506,0.06355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
608,2579,1,1,1,1,0.000226,0.022033,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-2.55852,0.851242,2.56032,-0.676016,1,1,1,1,,,,,,,
608,2580,1,1,1,1,0.000225,0.022088,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-5.90495,1.25691,5.91392,-0.376298,1,1,1,1,,,,,,,
609,610,1,1,1,0,0.015123,0.060491,0.004496,0,0,0,0,0,0,0,0,0,0,0,0,0.0596544,0.0238506,-0.0595796,-0.0273799,1,1,1,1,,,,,,,
609,2003,1,1,1,1,0.000522,-0.006637,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0888851,0.0129728,0.0888901,-0.0130356,1,1,1,1,,,,,,,
609,2005,1,1,1,1,0.00052,-0.00758,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.094358,0.00136645,0.0943634,-0.0014455,1,1,1,1,,,,,,,
611,612,1,1,1,0,0.000647,0.005046,0.009867,0,0,0,0,0,0,0,0,0,0,0,0,6.34E-09,-2.09E-09,1.21E-08,-0.0115791,1,1,1,1,,,,,,,
612,71,1,1,1,0,0.00906,0.074119,0.137228,0,0,0,0,0,0,0,0,0,0,0,0,0.0530601,-0.357302,-0.0524469,0.198505,1,1,1,1,,,,,,,
612,2563,1,1,1,1,0.006854,0.2458,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0530135,0.368881,0.0539115,-0.336676,1,1,1,1,,,,,,,
613,2560,1,1,1,1,0,0.364,0,0,0,0,0,0,1.025,0,0,0,0,0,0,0.00546008,-0.030193,-0.00546008,0.0305389,1,1,1,1,,,,,,,
614,482,1,1,1,0,0.003394,0.027157,0.050206,0,0,0,0,0,0,0,0,0,0,0,0,0.0255712,-0.0930919,-0.0255533,0.0429488,1,1,1,1,,,,,,,
614,2564,1,1,1,1,0.00273,0.1305,0,0,0,0,0,0,1.056683,0,0,0,0,0,0,-0.0255713,0.0930919,0.0255997,-0.0917337,1,1,1,1,,,,,,,
615,616,1,1,1,0,0.000342,0.005119,0.286555,0,0,0,0,0,0,0,0,0,0,0,0,2.75694,-2.11268,-2.75512,1.55527,1,1,1,1,,,,,,,
615,616,1,1,1,0,0.000341,0.00509,0.281535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
615,2148,1,1,1,1,0.000069,0.022495,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.36614,1.05355,1.36636,-0.981848,1,1,1,1,,,,,,,
615,2150,1,1,1,1,0.000069,0.022365,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.39089,1.05914,1.39112,-0.985937,1,1,1,1,,,,,,,
616,359,1,1,1,0,0.000431,0.006389,0.359729,0,0,0,0,0,0,0,0,0,0,0,0,7.23757,-4.65231,-7.22278,4.1239,1,1,1,1,,,,,,,
616,359,1,1,1,0,0.000433,0.006378,0.354493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
616,2565,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-2.18787,2.82337,2.18923,-2.80982,1,1,1,1,,,,,,,
616,2566,1,1,1,1,0.000398,0.030146,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-2.29445,0.273682,2.29671,-0.102716,1,1,1,1,,,,,,,
617,374,1,1,1,0,0.002087,0.012817,0.017084,0,0,0,0,0,0,0,0,0,0,0,0,0.511472,-0.139226,-0.510895,0.125522,1,1,1,1,,,,,,,
617,2570,1,1,1,1,0.0001,0.207142,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.511474,0.139226,0.511503,-0.0785046,1,1,1,1,,,,,,,
618,540,1,1,1,0,0.00891,0.067199,0.058347,0,0,0,0,0,0,0,0,0,0,0,0,0.177426,-0.103472,-0.177101,0.0467232,1,1,1,1,,,,,,,
618,2572,1,1,1,1,0.00179,0.095932,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.177427,0.103472,0.17751,-0.0990413,1,1,1,1,,,,,,,
619,71,1,1,1,0,0.001642,0.010078,0.017964,0,0,0,0,0,0,0,0,0,0,0,0,-1.52567,3.88658,1.53712,-3.85965,1,1,1,1,,,,,,,
619,71,1,1,1,0,0.001608,0.010205,0.018114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
619,252,1,1,1,0,0.00187,0.010034,0.023612,0,0,0,0,0,0,0,0,0,0,0,0,2.64826,-0.765185,-2.64256,0.735829,1,1,1,1,,,,,,,
619,252,1,1,1,0,0.001905,0.010033,0.024036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
619,441,1,1,1,0,0.000496,0.004403,0.010008,0,0,0,0,0,0,0,0,0,0,0,0,2.05455,0.390248,-2.05365,-0.407695,1,1,1,1,,,,,,,
619,441,1,1,1,0,0.00053,0.004402,0.010132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
619,500,1,1,1,0,0.001708,0.014784,0.034702,0,0,0,0,0,0,0,0,0,0,0,0,1.91377,0.0982981,-1.91132,-0.162836,1,1,1,1,,,,,,,
619,500,1,1,1,0,0.001629,0.014843,0.034475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
619,593,1,1,1,0,0.000599,0.006881,0.209592,0,0,0,0,0,0,0,0,0,0,0,0,3.19345,-0.692462,-3.19106,0.19724,1,1,1,1,,,,,,,
619,593,1,1,1,0,0.000556,0.006817,0.208878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
619,2479,1,1,1,1,0.000036,-0.002805,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.13286,-1.58657,4.13342,1.54262,1,1,1,1,,,,,,,
619,2481,1,1,1,1,0.000036,-0.002863,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.14986,-1.33084,4.1504,1.28736,1,1,1,1,,,,,,,
620,573,1,1,1,0,0.006374,0.032552,0.034052,0,0,0,0,0,0,0,0,0,0,0,0,-1.27442,-0.207097,1.27767,0.142492,1,1,1,1,,,,,,,
620,573,1,1,1,0,0.002928,0.025301,0.044749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,
620,2573,1,1,1,1,0.000888,0.082471,0,0,0,0,0,0,0.992391,0,0,0,0,0,0,0.478128,-0.000165764,-0.477945,0.0172164,1,1,1,1,,,,,,,
620,2576,1,1,1,1,0.000885,0.082306,0,0,0,0,0,0,0.992391,0,0,0,0,0,0,0.472069,0.000380229,-0.471891,0.0162078,1,1,1,1,,,,,,,
621,2587,1,1,1,1,0.000943,0.080694,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.346243,0.034433,-0.346134,-0.0250544,1,1,1,1,,,,,,,
622,2581,1,1,1,1,0.001057,0.086276,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.0166329,0.0456066,-0.0166303,-0.0453995,1,1,1,1,,,,,,,
622,2584,1,1,1,1,0.000926,0.086163,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.0172494,0.045679,-0.0172472,-0.0454698,1,1,1,1,,,,,,,
623,2590,1,1,1,1,0.006824,0.26603,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.205337,0.0126663,-0.205084,-0.00282046,1,1,1,1,,,,,,,
623,2591,1,1,1,1,0.006815,0.265388,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.327383,0.0880103,-0.326714,-0.061949,1,1,1,1,,,,,,,
