bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,,
705,2181,0,1,2,0.922968,12.0245,0,0,0.55322,-0.06021,10,10.5,26.64,-26.64,0,0,0,0.922968,11.3328,0.553232,-0.111487,0,0,0,,,,,,,,
706,2182,0,1,2,0.921948,12.1812,0,0,0.55191,-0.06126,10,10.5,26.64,-26.64,0,0,0,0.921948,11.4869,0.551922,-0.111568,0,0,0,,,,,,,,
707,2184,0,1,2,0.957769,-2.28462,0,0,0.50554,0.04512,13,13.8,31,-35,0,0,0,0.957769,-1.80349,0.505517,0.117146,1,0,0,,,,,,,,
708,2185,0,1,2,0.959167,-5.61592,0,0,0.49964,0.06632,13,13.8,62,-70,0,0,0,0.959167,-5.19193,0.499622,0.201564,1,0,0,,,,,,,,
709,2187,0,1,2,0.959324,-8.90081,0,0,0.35201,-0.00888,10,10.5,26.16,-26.16,0,0,0,0.959324,-8.43818,0.352004,-0.0707255,1,0,0,,,,,,,,
710,2191,0,1,2,0.947488,-5.32523,0,0,0.06636,-0.00321,13,13.8,58.12,-58.12,0,0,0,0.947488,-5.01926,0.0663623,-0.0209583,0,0,0,,,,,,,,
711,2193,0,1,2,0.941172,-8.37188,0,0,0.46416,-0.0589,10,10.5,31,-20,0,0,0,0.941172,-7.77584,0.464142,-0.0902558,1,0,0,,,,,,,,
712,2200,0,1,2,0.960378,0.020326,0,0,0.50468,0.06206,13,13.8,31.48,-31.48,0,0,0,0.960378,0.285338,0.504665,0.035896,0,0,0,,,,,,,,
713,2207,0,1,2,0.949063,2.72931,0,0,3.97881,-0.16309,20,20,266.38,-266.38,0,0,0,0.949063,2.85032,3.97863,-0.256961,0,0,0,,,,,,,,
714,2209,0,1,2,0.942539,-1.6117,0,0,1.33929,-0.56724,20,20,266.38,-266.38,0,0,0,0.942539,-1.47872,1.33925,-0.660247,0,0,0,,,,,,,,
715,2210,0,1,2,0.944832,3.51693,0,0,4.45277,-0.26436,20,20,266.38,-266.38,0,0,0,0.944832,3.63584,4.45256,-0.358239,0,0,0,,,,,,,,
716,2211,0,1,2,0.954809,3.13918,0,0,4.28015,0.07311,20,20,266.38,-266.38,0,0,0,0.954809,3.25925,4.27995,-0.0218146,0,0,0,,,,,,,,
717,2212,0,1,2,0.95013,3.2168,0,0,4.31066,-0.09335,20,20,266.38,-266.38,0,0,0,0.95013,3.33651,4.31046,-0.188005,0,0,0,,,,,,,,
718,2197,0,1,2,0.958139,0.088596,0,0,0.30495,0.03465,10,10.5,29.74,-29.74,0,0,0,0.958139,0.650188,0.304937,0.07486,1,0,0,,,,,,,,
719,2198,0,1,2,0.962882,0.110797,0,0,0.31333,0.05644,10,10.5,29.74,-29.74,0,0,0,0.962882,0.673594,0.313316,0.0974925,1,0,0,,,,,,,,
720,2204,0,1,2,0.926665,11.0333,0,0,0.50481,-0.06845,10,10.5,24.2,-24.2,0,0,0,0.926665,10.3972,0.504819,-0.11641,0,0,0,,,,,,,,
721,2205,0,1,2,0.926531,11.1059,0,0,0.50952,-0.06845,10,10.5,24.2,-24.2,0,0,0,0.926531,10.4689,0.509529,-0.116411,0,0,0,,,,,,,,
722,2233,0,1,2,0.958376,3.64087,0,0,0.56482,0.00145,13,13.8,35.08,-35.08,0,0,0,0.958376,3.98659,0.564821,0.000467892,0,0,0,,,,,,,,
723,2234,0,1,2,0.958239,3.74789,0,0,0.57586,0.00138,13,13.8,35.08,-35.08,0,0,0,0.958239,4.09365,0.575861,0.000403616,0,0,0,,,,,,,,
724,2235,0,1,2,0.96466,4.28053,0,0,0.56737,0.01796,13,13.8,35.08,-35.08,0,0,0,0.96466,4.62807,0.567371,0.0172829,0,0,0,,,,,,,,
725,2238,0,1,2,1.00494,0.415875,0,0,1.48616,-0.0267,15,15.75,159.82,-19.82,0,0,0,1.00494,0.548018,1.48617,-0.07108,1,0,0,,,,,,,,
726,2802,0,1,2,0.956669,0.41415,0,0,0.57247,0.00983,13,13.8,37.18,-37.18,0,0,0,0.956669,0.747241,0.572469,0.000217696,0,0,0,,,,,,,,
727,2803,0,1,2,0.960852,-1.93666,0,0,0.67363,0.03684,13,13.8,74.36,-74.36,0,0,0,0.960852,-1.59971,0.673629,0.0190564,0,0,0,,,,,,,,
728,787,0,1,2,0.978301,-11.2384,0,0,0.41416,0.15195,13,13.8,49.58,-49.58,0,0,0,0.978301,-10.7178,0.414145,0.163051,1,0,0,,,,,,,,
729,2827,0,1,2,0.95874,10.7293,0.01009,0.00074,1.00848,0.07462,13,13.8,106.56,-106.56,0,0,0,0.95874,7.49663,0.998375,0.184481,1,0,0,,,,,,,,
730,2828,0,1,2,0.963414,11.876,0.01099,0.00105,1.10016,0.1182,13,13.8,53.28,-53.28,0,0,0,0.963414,12.3683,1.08915,0.178399,0,0,0,,,,,,,,
731,223_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.962272,5.66738,4.83E-05,-6.25E-05,0,0,0,,,,,,,,
732,2829,0,1,1,0.968438,5.21047,-0.0004,-0.0679,0,0,13,13.8,0,0,0,0,0,0.962221,5.6653,0.000362125,0.0679449,0,0,0,,,,,,,,
733,2847,0,1,2,0.940085,3.71012,0,0,0.17253,-0.05116,10,10.5,32.22,-32.22,0,0,0,0.940085,3.1834,0.172531,-0.100598,1,0,0,,,,,,,,
734,2836,0,1,2,0.926668,10.4833,0,0,0.48652,-0.07879,10,10.5,13.75,-13.75,0,0,0,0.926668,10.9716,0.486507,-0.0424034,1,0,0,,,,,,,,
735,2837,0,1,2,0.925461,10.6064,0,0,0.48795,-0.08152,10,10.5,24.79,-24.79,0,0,0,0.925461,11.0961,0.487937,-0.0456024,1,0,0,,,,,,,,
736,2851,0,1,2,0.948914,-14.33,0.26302,0.14411,2.02116,-0.09983,20,20,185.92,-185.92,0,0,0,0.948914,-13.7399,1.75808,-0.777693,0,0,0,,,,,,,,
737,2852,0,1,2,0.949231,-14.4447,0.28485,0.14969,2.00997,-0.09156,20,20,185.92,-185.92,0,0,0,0.949231,-13.8517,1.72506,-0.777701,0,0,0,,,,,,,,
738,2939,0,1,2,0.98372,-10.43,0,0,0.50334,0.18922,13,13.8,50,-50,0,0,0,0.98372,-9.90818,0.503316,0.19932,1,0,0,,,,,,,,
739,2940,0,1,2,0.96817,-8.47366,0,0,0.77396,0.11786,13,13.8,50,-50,0,0,0,0.96817,-7.94859,0.773917,0.128957,1,0,0,,,,,,,,
740,237_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963148,-2.20472,-0.00101961,0.000881525,0,0,0,,,,,,,,
741,2225,0,1,1,1.00276,-2.21383,-0.13459,-0.00609,0,0,35,35,0,0,0,0,0,1.0029,-1.68632,0.13461,0.00609579,0,0,0,,,,,,,,
742,2226,0,1,2,0.917003,-2.75422,0,0,0.06142,0.04236,10,10.5,7.5,-7.5,0,0,0,0.917003,-2.25268,0.0621459,0.119599,1,0,0,,,,,,,,
743,238_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.960808,-19.5763,-2.11E-05,6.58E-05,0,0,0,,,,,,,,
744,1000,0,1,1,0.997215,-20.1374,0.0065,-0.00935,0,0,110,115,0,0,0,0,0,1.0109,-19.5748,-0.00629458,0.0092735,0,0,0,,,,,,,,
745,1003,0,1,1,0.947934,-20.1463,0.00605,-0.0065,0,0,6,6,0,0,0,0,0,0.960935,-19.5834,-0.00604907,0.00648577,0,0,0,,,,,,,,
746,3015,0,1,2,0.945485,-5.65697,0,0,0.05642,0.01634,10,10.5,15,-15,0,0,0,0.945485,-5.26932,0.0564198,0.0337424,1,0,0,,,,,,,,
747,3016,0,1,2,0.946469,-5.85183,0,0,0.04835,0.01905,10,10.5,15.76,-15.76,0,0,0,0.946469,-5.46561,0.0483501,0.0364691,1,0,0,,,,,,,,
748,241_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969317,-3.65146,-0.000308533,-0.000531379,0,0,0,,,,,,,,
749,2166,0,1,2,0.965982,-4.2743,0,0,0.33037,0.04681,10,10.5,24.79,-24.79,0,0,0,0.965982,-3.80127,0.330688,0.155128,1,0,0,,,,,,,,
750,242_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963202,3.06734,-1.61E-06,2.12E-06,0,0,0,,,,,,,,
751,1663,0,1,1,0.97465,2.62225,0,0,0,0,10,10.5,0,0,0,0,0,0.963202,3.06734,0,0,0,0,0,,,,,,,,
752,762,0,1,1,1.03816,-15.8015,0.0943,-0.04337,0,0,22,22,0,0,0,0,0,1.11663,-15.0868,-0.0943861,0.0433309,0,0,0,,,,,,,,
753,710,0,1,1,1.04993,-20.7063,0.02373,0.02536,0,0,20,20,0,0,0,0,0,1.08918,-19.8754,-0.0237434,-0.0252993,0,0,0,,,,,,,,
754,247_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.11357,-15.7857,0.000371363,-2.90E-06,0,0,0,,,,,,,,
755,475,0,1,1,1.13436,-16.3961,0,0,0,0,110,115,0,0,0,0,0,1.17167,-15.7857,-4.13E-05,-6.02E-05,0,0,0,,,,,,,,
756,480,0,1,1,1.07665,-16.6039,0.04949,0.01699,0,0,6,6,0,0,0,0,0,1.11216,-15.9806,-0.0495224,-0.0169364,0,0,0,,,,,,,,
757,809,0,1,1,0.948056,-21.3962,0.09731,0.1621,0,0,20,20,0,0,0,0,0,0.978906,-20.5801,-0.0973016,-0.161615,0,0,0,,,,,,,,
758,810,0,1,1,0.954969,-21.1741,0.00396,-0.01059,0,0,20,20,0,0,0,0,0,0.98558,-20.3718,-0.00395969,0.010558,0,0,0,,,,,,,,
759,251_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08454,-20.3756,-0.000173802,-0.000149027,0,0,0,,,,,,,,
760,805,0,1,1,1.00515,-21.1783,0.00478,-0.01172,0,0,110,115,0,0,0,0,0,1.03735,-20.3748,-0.00405349,0.0118326,0,0,0,,,,,,,,
761,811,0,1,1,1.05112,-21.182,0.00269,-0.01276,0,0,20,20,0,0,0,0,0,1.08477,-20.3781,-0.00269158,0.0127214,0,0,0,,,,,,,,
762,252_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08454,-20.3756,-0.000173802,-0.000149027,0,0,0,,,,,,,,
763,806,0,1,1,1.00515,-21.1783,0.00478,-0.01172,0,0,110,115,0,0,0,0,0,1.03735,-20.3748,-0.00405349,0.0118326,0,0,0,,,,,,,,
764,812,0,1,1,1.05112,-21.182,0.00269,-0.01276,0,0,20,20,0,0,0,0,0,1.08477,-20.3781,-0.00269158,0.0127214,0,0,0,,,,,,,,
765,254_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0277,-11.9866,-6.97E-05,0.000330682,0,0,0,,,,,,,,
766,677,0,1,1,0.92746,-12.2844,0,0,0,0,35,35,0,0,0,0,0,0.999923,-11.9866,1.33E-06,-2.86E-07,1,0,0,,,,,,,,
767,255_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02881,-11.9862,-6.11E-05,0.000326118,0,0,0,,,,,,,,
768,678,0,1,1,0.906895,-12.3191,0.01843,0.02877,0,0,35,35,0,0,0,-0.6,0,0.976674,-12.0137,-0.0184338,-0.028701,1,0,0,,,,,,,,
769,256_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07528,-18.3496,0.000132894,-7.93E-06,0,0,0,,,,,,,,
770,976,0,1,1,1.11119,-18.9958,0.02179,0.00409,0,0,110,115,0,0,0,0,0,1.13139,-18.345,-0.0217952,-0.0040841,0,0,0,,,,,,,,
771,982,0,1,1,1.05607,-19.0005,0,0,0,0,6,6,0,0,0,0,0,1.07528,-18.3496,0,0,0,0,0,,,,,,,,
772,257_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07672,-18.2145,0.000136833,-5.53E-06,0,0,0,,,,,,,,
773,977,0,1,1,1.11273,-18.8606,0.00037,0.00125,0,0,110,115,0,0,0,0,0,1.1329,-18.2144,-0.00037328,-0.0012503,0,0,0,,,,,,,,
774,981,0,1,1,1.05804,-18.8613,8.00E-05,-0.00917,0,0,6,6,0,0,0,0,0,1.0772,-18.2151,-8.01E-05,0.00914649,0,0,0,,,,,,,,
775,258_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.984974,-7.56651,-1.07E-07,-4.76E-07,0,0,0,,,,,,,,
776,2068,0,1,1,1.00867,-7.59601,-1.00E-05,0.00232,0,0,110,115,0,0,0,0,0,1.03608,-7.56606,1.27E-05,-0.00231598,1,0,0,,,,,,,,
777,266_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969553,0.110733,-0.000593475,-9.23E-05,0,0,0,,,,,,,,
778,3033,0,1,2,0.950831,-7.66792,0,0,0.13725,-0.00964,10,10.5,37.18,-37.18,0,0,0,0.950831,-7.35368,0.137248,-0.0387007,0,0,0,,,,,,,,
779,3034,0,1,2,0.946831,-4.1925,0,0,0.39761,-0.0116,10,10.5,37.18,-37.18,0,0,0,0.946831,-3.90152,0.397605,-0.0406463,0,0,0,,,,,,,,
780,3035,0,1,2,0.944217,-3.82055,0,0,0.42429,-0.0207,10,10.5,37.18,-37.18,0,0,0,0.944217,-3.53204,0.424284,-0.0496869,0,0,0,,,,,,,,
781,274_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02234,-20.0402,-5.08E-05,0.000449711,0,0,0,,,,,,,,
782,2611,0,1,1,0.887589,-20.7594,0,0,0,0,35,35,0,0,0,-0.6,0,0.972249,-20.0224,2.11E-06,-3.13E-07,1,0,0,,,,,,,,
783,275_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0223,-20.0403,-4.02E-05,0.000368147,0,0,0,,,,,,,,
784,2612,0,1,1,0.887548,-20.7685,0,0,0,0,35,35,0,0,0,-0.6,0,0.972209,-20.0251,1.80E-06,-2.27E-07,1,0,0,,,,,,,,
785,276_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.10787,-14.1364,0.000125429,-0.00276324,0,0,0,,,,,,,,
786,1822,0,1,1,0.932313,-14.556,0,0,0,0,35,35,0,0,0,0.6,0,1.09928,-14.1528,1.14E-05,-1.60E-06,1,0,0,,,,,,,,
787,277_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.10791,-14.1103,2.11E-05,-0.00200053,0,0,0,,,,,,,,
788,1823,0,1,1,0.950422,-14.5452,0,0,0,0,35,35,0,0,0,0.6,0,1.09943,-14.1279,1.20E-05,-1.81E-06,1,0,0,,,,,,,,
789,3008,0,1,2,0.934451,1.20905,0,0,0.05276,0.01185,6,6,12,-12,0,0,0,0.934451,1.6146,0.0527602,0.00973027,1,0,0,,,,,,,,
790,3009,0,1,2,0.945986,1.00019,0,0,0.05051,0.02177,6,6,6,-6,0,0,0,0.945986,1.40597,0.0505102,0.0196204,1,0,0,,,,,,,,
791,283_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.966335,0.0459383,0.00420767,0.00464348,0,0,0,,,,,,,,
792,880,0,1,2,0.965575,-0.412379,0,0,0.17767,-0.0147,10,10.5,18.59,-18.59,0,0,0,0.965575,-0.0415371,0.173552,-0.00302903,1,0,0,,,,,,,,
793,284_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.977688,-6.88028,-1.63E-05,0.000235929,0,0,0,,,,,,,,
794,1858,0,1,1,0.922188,-7.15076,0,0,0,0,35,35,0,0,0,-0.6,0,0.930162,-6.86599,5.01E-10,6.53E-08,1,0,0,,,,,,,,
795,285_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.965615,4.82895,-5.37E-06,3.64E-06,0,0,0,,,,,,,,
796,286_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.979226,6.72808,1.73E-10,7.79E-12,0,0,0,,,,,,,,
797,2153,0,1,1,0.980988,6.26427,0,0,0,0,35,35,0,0,0,0,0,0.979226,6.72808,0,0,1,0,0,,,,,,,,
798,2157,0,1,1,0.980192,6.26432,0,0.00866,0,0,10,10.5,0,0,0,0,0,0.978428,6.72813,-1.59E-10,-0.00865956,0,0,0,,,,,,,,
799,288_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.942199,1.95952,-0.000640363,0.000407618,0,0,0,,,,,,,,
800,1036,0,1,1,0.908748,1.55031,0,0,0,0,35,35,0,0,0,-1.35,0,0.871153,1.99487,-6.50E-07,-1.87E-07,1,0,0,,,,,,,,
801,289_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.942199,1.95952,-0.000640363,0.000407618,0,0,0,,,,,,,,
802,1037,0,1,1,0.908748,1.55039,0,0,0,0,35,35,0,0,0,-1.35,0,0.871153,1.99487,-6.50E-07,-1.87E-07,1,0,0,,,,,,,,
803,291_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973251,-6.24859,-7.50E-06,9.00E-05,0,0,0,,,,,,,,
804,292_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.03651,-20.5283,4.54E-05,0.000574388,0,0,0,,,,,,,,
805,891,0,1,1,0.954723,-21.3171,0,0,0,0,35,35,0,0,0,0.6,0,1.03294,-20.5465,3.88E-07,-4.19E-07,1,0,0,,,,,,,,
806,293_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.03826,-20.5243,4.55E-05,0.000572959,0,0,0,,,,,,,,
807,294_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02369,-6.56022,0.000866733,0.000130718,0,0,0,,,,,,,,
808,1261,0,1,1,0.994435,-6.63424,0,0,0,0,35,35,0,0,0,-1.14,0,0.954709,-6.53348,2.54E-06,-4.39E-07,1,0,0,,,,,,,,
809,295_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.983693,6.94821,-2.00E-08,3.04E-09,0,0,0,,,,,,,,
810,3075,0,1,1,0.984316,6.48955,0.0035,0.00625,0,0,10,10.5,0,0,0,0,0,0.983799,6.95172,-0.0035,-0.00624991,0,0,0,,,,,,,,
811,3076,0,1,2,0.984417,6.58948,0,0,0.02309,0.00268,6,6,7.44,-7.44,0,0,0,0.984417,7.05166,0.02309,0.00939807,1,0,0,,,,,,,,
812,3077,0,1,2,0.986778,6.73464,0,0,0.04752,0.01324,6,6,9.61,-9.61,0,0,0,0.986778,7.19696,0.04752,0.0233548,1,0,0,,,,,,,,
813,299_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06837,-15.3563,0.000554829,-0.000846256,0,0,0,,,,,,,,
814,2105,0,1,1,0.872032,-16.0338,0,0,0,0,35,35,0,0,0,-1.6,0,0.975981,-15.315,2.29E-05,-2.57E-06,1,0,0,,,,,,,,
815,300_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0683,-15.3408,0.000555255,-0.000875096,0,0,0,,,,,,,,
816,2106,0,1,1,0.871336,-16.0154,0,0,0,0,35,35,0,0,0,-1.6,0,0.976353,-15.3003,2.26E-05,-2.50E-06,1,0,0,,,,,,,,
817,301_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.961738,-9.29108,-0.000362572,0.000183632,0,0,0,,,,,,,,
818,1161,0,1,1,0.913203,-9.62103,0,0,0,0,35,35,0,0,0,-1.8,0,0.876052,-9.2494,-4.41E-08,5.71E-09,1,0,0,,,,,,,,
819,302_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.958686,-9.29956,-0.000376328,0.000225614,0,0,0,,,,,,,,
820,304_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01565,-20.9948,-0.000370055,0.00211071,0,0,0,,,,,,,,
821,1226,0,1,1,0.928714,-21.8112,0,0,0,0,35,35,0,0,0,-0.6,0,0.966114,-20.9777,1.25E-06,-5.08E-08,1,0,0,,,,,,,,
822,305_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.935081,-5.34955,8.00E-05,2.83E-05,0,0,0,,,,,,,,
823,2411,0,1,1,0.83113,-6.07624,0.0887,0.14047,0,0,35,35,0,0,0,-2.4,0,0.806548,-5.56223,-0.0886975,-0.14029,1,0,0,,,,,,,,
824,306_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.982889,-5.36411,0.000237588,-0.000231659,0,0,0,,,,,,,,
825,2412,0,1,1,0.881751,-5.82037,-0.01571,-0.1565,0,0,35,35,0,0,0,-2.4,0,0.855072,-5.29649,0.0157131,0.156289,1,0,0,,,,,,,,
826,309_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01607,-18.9399,-0.000238248,0.0012413,0,0,0,,,,,,,,
827,310_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01715,-18.9371,-0.000237655,0.00124875,0,0,0,,,,,,,,
828,1614,0,1,1,0.944231,-19.5331,0,0,0,0,35,35,0,0,0,-0.6,0,0.96739,-18.9191,1.50E-06,-1.93E-07,1,0,0,,,,,,,,
829,311_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00597,-19.1563,-0.00065648,0.00359781,0,0,0,,,,,,,,
830,2711,0,1,2,0.946073,-19.7119,0,0,-0.00519,-1.33907,60,66,200,-200,0,1.73,0,0.946073,-19.1379,-0.005193,-2.99712,1,0,0,,,,,,,,
831,312_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00592,-19.148,-0.000655408,0.00355755,0,0,0,,,,,,,,
832,2712,0,1,2,0.945809,-19.7328,0,0,-0.01736,-1.33896,60,66,200,-200,0,1.73,0,0.945809,-19.1587,-0.0173631,-2.99607,1,0,0,,,,,,,,
833,313_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00943,-20.9129,-0.000516647,0.00306913,0,0,0,,,,,,,,
834,1125,0,1,1,0.96713,-21.4737,0,0,0,0,35,35,0,0,0,0.24,0,0.990655,-20.9181,2.62E-07,-1.47E-07,1,0,0,,,,,,,,
835,314_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00958,-20.8695,-0.000518794,0.0030784,0,0,0,,,,,,,,
836,1126,0,1,1,0.919131,-21.3917,0,0,0,0,35,35,0,0,0,0.24,0,0.990839,-20.8748,2.68E-07,-1.52E-07,1,0,0,,,,,,,,
837,316_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0445,-15.0348,-0.0001265,0.00138778,0,0,0,,,,,,,,
838,841,0,1,1,0.996355,-15.7038,0.05344,-0.06976,0,0,35,35,0,0,0,-0.348,0,1.00495,-15.148,-0.0534621,0.0695771,1,0,0,,,,,,,,
839,317_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04286,-15.03,-9.92E-05,0.00162164,0,0,0,,,,,,,,
840,842,0,1,1,1.01142,-15.7278,0.06364,0.24457,0,0,35,35,0,0,0,0.91,0,1.04375,-15.1873,-0.0636711,-0.243945,1,0,0,,,,,,,,
841,318_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999624,-19.9287,-0.000630529,0.00358362,0,0,0,,,,,,,,
842,943,0,1,1,0.999066,-20.5623,0,0,0,0,35,35,0,0,0,-1,0,0.936446,-19.8984,3.73E-07,2.60E-07,1,0,0,,,,,,,,
843,319_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.999624,-19.9287,-0.000630529,0.00358362,0,0,0,,,,,,,,
844,944,0,1,1,1.01529,-20.5792,0,0,0,0,35,35,0,0,0,-1,0,0.936446,-19.8984,3.73E-07,2.60E-07,1,0,0,,,,,,,,
845,320_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00317,-17.8969,-0.000442062,0.00172887,0,0,0,,,,,,,,
846,321_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00316,-17.8966,-0.000440004,0.0016862,0,0,0,,,,,,,,
847,2972,0,1,2,0.943178,10.6931,0,0,0.81175,-0.02396,13,13.8,38.74,-38.74,0,0,0,0.943178,10.7828,0.811741,-0.0196673,1,0,0,,,,,,,,
848,323_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.969676,4.89527,-1.14E-06,2.00E-06,0,0,0,,,,,,,,
849,2970,0,1,1,1.01983,7.17518,-0.39479,0.01188,0,0,110,115,0,0,0,0,0,1.0192,7.26584,0.394784,-0.0118775,0,0,0,,,,,,,,
850,324_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963275,1.25631,-0.000194233,0.00103564,0,0,0,,,,,,,,
851,325_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.963389,1.28379,-0.000242109,0.00126727,0,0,0,,,,,,,,
852,326_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00088,-17.1269,-0.000449539,0.00240438,0,0,0,,,,,,,,
853,1520,0,1,1,0.99833,-17.6418,0,0,0,0,35,35,0,0,0,-0.7,0,0.94774,-17.1134,2.33E-07,4.55E-08,1,0,0,,,,,,,,
854,327_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.1202,-11.3621,5.83E-05,-6.03E-05,0,0,0,,,,,,,,
855,788,0,1,1,1.12207,-11.9185,-0.09809,-0.01654,0,0,13,13.8,0,0,0,0,0,1.12024,-11.3916,0.0981009,0.0165312,0,0,0,,,,,,,,
856,328_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05423,-13.8799,5.75E-05,0.000234331,0,0,0,,,,,,,,
857,2772,0,1,1,0.952015,-14.3464,0,0,0,0,35,35,0,0,0,0.6,0,1.04973,-13.8977,1.05E-06,-5.18E-07,1,0,0,,,,,,,,
858,329_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05111,-13.883,5.96E-05,0.000253811,0,0,0,,,,,,,,
859,2773,0,1,1,0.949291,-14.3498,0,0,0,0,35,35,0,0,0,0.6,0,1.04651,-13.9006,9.41E-07,-4.96E-07,1,0,0,,,,,,,,
860,3011,0,1,2,0.991799,-6.18604,0,0,0.0832,0.02552,10,10.5,14.88,-14.88,0,0,0,0.991799,-5.79163,0.0831997,0.0687008,1,0,0,,,,,,,,
861,332_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.955294,10.1358,-2.05E-05,3.87E-05,0,0,0,,,,,,,,
862,1887,0,1,1,0.97125,10.662,-0.0834,-0.02234,0,0,35,35,0,0,0,0,0,0.97131,10.7518,0.0834,0.0223406,1,0,0,,,,,,,,
863,1888,0,1,2,0.957311,9.61954,0,0,0.40339,-0.07633,10,10.5,24,-25,0,0,0,0.957311,9.70906,0.40341,-0.073066,1,0,0,,,,,,,,
864,333_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.946855,-13.9229,-5.77E-05,6.44E-05,0,0,0,,,,,,,,
865,1593,0,1,1,0.998738,-14.4042,0.12988,0.20124,0,0,110,115,0,0,0,0,0,0.997179,-13.8868,-0.129595,-0.201049,0,0,0,,,,,,,,
866,1599,0,1,1,0.947851,-14.4346,-0.00452,0.02439,0,0,10,10.5,0,0,0,0,0,0.946368,-13.9172,0.0045194,-0.0243599,0,0,0,,,,,,,,
867,334_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.1078,-14.7748,0.000151609,-1.15E-06,0,0,0,,,,,,,,
868,2839,0,1,1,1.05466,-15.3959,0.02266,0.02137,0,0,110,115,0,0,0,0,0,1.16568,-14.7703,-0.0226808,-0.0213319,0,0,0,,,,,,,,
