tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reversed,M_Q_TLPF_reversed,limit,ioff,joff
452,4015,1,1,1,1,0.008299,0.282231,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.21433,-0.01838,0.21475,0.03267,0,0,0
456,4016,1,1,1,1,0.001777,0.096667,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-1.16777,0.00218,1.17018,0.12858,0,0,0
622,4017,1,1,1,1,0.000069,0.022495,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.56167,0.7988,0,0,0,0,0
454,4017,1,1,1,1,0.000064,-0.004375,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,1.54175,0.75873,0,0,0,0,0
4018,4017,1,1,1,1,0.000427,0.040615,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0.02144,-1.39664,0,0,0,0,0
622,4019,1,1,1,1,0.000069,0.022365,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.57599,0.92279,0,0,0,0,0
454,4019,1,1,1,1,0.000063,-0.004385,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,1.59328,0.16344,0,0,0,0,0
4020,4019,1,1,1,1,0.000422,0.040625,0,0,0,0,0,0,0.96,0,0,0,0,0,0,-0.01634,-0.97198,0,0,0,0,0
457,4021,1,1,1,1,0.002854,0.182741,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.0115,-0.00903,0,0,0,0,0
4022,4021,1,1,1,1,0.001739,-0.010851,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.00572,0.00497,0,0,0,0,0
4023,4021,1,1,1,1,0.00225,0.108336,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00574,0.0041,0,0,0,0,0
457,4024,1,1,1,1,0.002836,0.182004,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.56635,0.18064,0,0,0,0,0
4025,4024,1,1,1,1,0.001758,-0.011096,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.56396,-0.21548,0,0,0,0,0
4026,4024,1,1,1,1,0.00225,0.108563,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00033,0.10547,0,0,0,0,0
2810,4027,1,1,1,1,0.003781,0.075614,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.13817,0.01632,0.13824,-0.0149,0,0,0
458,4028,1,1,1,1,0.002473,0.153722,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.03428,-0.05332,0,0,0,0,0
4029,4028,1,1,1,1,0.001609,-0.010057,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.00335,-0.0133,0,0,0,0,0
4030,4028,1,1,1,1,0.001615,0.09327,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.03772,0.06814,0,0,0,0,0
4030,4031,1,1,1,1,0.0001,0.73046,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.02559,-0.03766,0.02559,0.03968,0,0,0
4030,4032,1,1,1,1,0.0001,0.73046,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.01217,-0.03051,0.01217,0.03156,0,0,0
2517,4033,1,1,1,1,0.0001,0.075614,0,0,0,0,0,0,1.013513,0,0,0,0,0,0,0.05799,0.01309,-0.05799,-0.01282,0,0,0
60,4034,1,1,1,1,0.000624,0.128091,0,0,0,0,0,0,1,0,0,0,0,0,0,1.17048,-0.00004,0,0,0,0,0
4035,4034,1,1,1,1,0.0001,-0.004197,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.58597,0.10246,0,0,0,0,0
4036,4034,1,1,1,1,0.000888,0.05673,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.58336,0.08825,0,0,0,0,0
462,4037,1,1,1,1,0.000079,0.017045,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-0.5488,0.83395,0,0,0,0,0
461,4037,1,1,1,1,0.000055,-0.001545,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.54991,0.28809,0,0,0,0,0
4038,4037,1,1,1,1,0.000451,0.038035,0,0,0,0,0,0,0.96,0,0,0,0,0,0,-0.00023,-1.05443,0,0,0,0,0
460,4039,1,1,1,1,0.002898,0.1323,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.35041,-0.06619,0.35081,0.08451,0,0,0
463,4040,1,1,1,1,0.004284,0.166994,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-0.20063,-0.01699,0.2008,0.02352,0,0,0
675,4041,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01775,-0.00492,0.01775,0.00495,0,0,0
465,4042,1,1,1,1,0.000085,0.01947,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.04308,0.76819,0,0,0,0,0
480,4042,1,1,1,1,0.000064,-0.0038,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,1.04438,0.41146,0,0,0,0,0
4043,4042,1,1,1,1,0.000427,0.005287,0,0,0,0,0,0,0.96,0,0,0,0,0,0,-0.00028,-1.14345,0,0,0,0,0
467,4044,1,1,1,1,0.002551,0.1075,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.4484,-0.04183,0.44897,0.06595,0,0,0
2539,4045,1,1,1,1,0.001512,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09821,-0.04002,0.09822,0.04159,0,0,0
2539,4045,1,1,1,1,0.001512,0.075614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
471,4046,1,1,1,1,0.004989,0.215873,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.09895,-0.03044,0.09901,0.03299,0,0,0
472,4047,1,1,1,1,0.005295,0.217459,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.19139,0.00609,0.1916,0.00253,0,0,0
464,4048,1,1,1,1,0.000416,0.029244,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.126,-0.086,1.12659,0.12757,0,0,0
476,4049,1,1,1,1,0.002865,0.1429,0,0,0,0,0,0,1.024845,0,0,0,0,0,0,-0.00199,-0.00967,0.00199,0.00969,0,0,0
479,4050,1,1,1,1,0.00706,0.05,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.28095,-0.0077,0.28156,0.01203,0,0,0
479,4051,1,1,1,1,0,0.037807,0,0,0,0,0,0,1.078478,0,0,0,0,0,0,0.08167,-0.12075,0,0,0,0,0
1368,4051,1,1,1,1,0.0001,-0.009452,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0812,0.12145,0,0,0,0,0
2860,4052,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.004464,0,0,0,0,0,0,-0.00073,-0.00382,0.00073,0.00382,0,0,0
681,4053,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00225,0.02064,0,0,0,0,0
4054,4053,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.02804,-0.01007,0,0,0,0,0
4055,4053,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0258,-0.01041,0,0,0,0,0
9,4056,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.013513,0,0,0,0,0,0,-0.01132,-0.00039,0.01132,0.00039,0,0,0
9,4057,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.013513,0,0,0,0,0,0,-0.01132,-0.00111,0.01132,0.00112,0,0,0
572,4058,1,1,1,1,0.00504,1.556611,0,0,0,0,0,0,1.075555,0,0,0,0,0,0,-0.01247,-0.01187,0.01247,0.01191,0,0,0
2875,4059,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.05771,0.0074,0.05771,-0.0071,0,0,0
490,4060,1,1,1,1,0.003515,0.12842,0,0,0,0,0,0,1.041667,0,0,0,0,0,0,-0.14971,0.01737,0.14979,-0.01422,0,0,0
485,4061,1,1,1,1,0.005173,0.207936,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.25808,-0.26769,0.2589,0.30047,0,0,0
486,4062,1,1,1,1,0.000094,0.01866,0,0,0,0,0,0,0.952381,0,0,0,0,0,0,1.29679,0.97012,0,0,0,0,0
488,4062,1,1,1,1,0.000055,-0.001713,0,0,0,0,0,0,0.975,0,0,0,0,0,0,-1.29551,0.34266,0,0,0,0,0
4063,4062,1,1,1,1,0.000487,0.04246,0,0,0,0,0,0,0.96,0,0,0,0,0,0,-0.00011,-1.20597,0,0,0,0,0
486,4064,1,1,1,1,0.000092,0.018413,0,0,0,0,0,0,0.952381,0,0,0,0,0,0,1.29904,0.9881,0,0,0,0,0
488,4064,1,1,1,1,0.00006,-0.001501,0,0,0,0,0,0,0.975,0,0,0,0,0,0,-1.29775,0.3247,0,0,0,0,0
4065,4064,1,1,1,1,0.0005,0.04271,0,0,0,0,0,0,0.96,0,0,0,0,0,0,-0.0001,-1.2051,0,0,0,0,0
1373,4066,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.04223,-0.02905,0.04223,0.02929,0,0,0
492,4067,1,1,1,1,0.001259,0.088066,0,0,0,0,0,0,0.946957,0,0,0,0,0,0,-0.31876,0.15076,0,0,0,0,0
491,4067,1,1,1,1,0.000756,-0.006597,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.14936,0.00211,0,0,0,0,0
4068,4067,1,1,1,1,0.001267,0.052665,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.16961,-0.14084,0,0,0,0,0
4068,4069,1,1,1,1,0.039299,0.088605,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.01348,0.06137,0.01364,-0.06101,0,0,0
4068,4070,1,1,1,1,0.039299,0.088605,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.01348,0.06137,0.01364,-0.06101,0,0,0
493,4071,1,1,1,1,0.005652,0.212856,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.28715,0.02429,0.28767,-0.00476,0,0,0
498,4072,1,1,1,1,0.004989,0.191111,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.1708,-0.06037,0.17097,0.0669,0,0,0
501,4073,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.05883,-0.03,0.05883,0.03041,0,0,0
503,4074,1,1,1,1,0.004953,0.228888,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.49651,0.07249,0.49781,-0.01257,0,0,0
536,4075,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.03882,-0.00947,0.03882,0.00973,0,0,0
650,4076,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06057,0.00921,0.06057,-0.00889,0,0,0
510,4077,1,1,1,1,0.014505,0.415066,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0,0,0,0,0,1,1
510,4077,1,1,1,1,0.013102,0.373651,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.1521,-0.00672,0.15243,0.0161,0,0,0
511,4078,1,1,1,1,0.012799,0.417777,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.00093,-0.01519,-0.00093,0.01529,0,0,0
511,4079,1,1,1,1,0.014169,0.424702,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.16657,0.07399,0.16708,-0.0587,0,0,0
4080,4078,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.00094,0.01508,0.00094,-0.01506,0,0,0
512,4081,1,1,1,1,0.012295,0.403492,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0797,0.0052,0.07978,-0.00241,0,0,0
512,4082,104,104,1,1,0,0.100662,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.18582,-0.01315,0,0,0,0,0
513,4082,109,109,1,1,0.0001,-0.00518,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.19743,0.01759,0,0,0,0,0
4083,4082,108,108,1,1,0.0001,0.090794,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.0116,-0.0012,0,0,0,0,0
514,4084,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.07738,-0.00758,0.07738,0.00855,0,0,0
514,4085,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.12045,-0.00858,0.12045,0.01092,0,0,0
515,4086,1,1,1,1,0.001229,0.084726,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-1.30225,0.23892,1.30435,-0.09361,0,0,0
515,4087,1,1,1,1,0.00123,0.083363,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-1.41747,0.33083,1.42002,-0.15803,0,0,0
515,4088,1,1,1,1,0.001248,0.084181,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-1.59799,0.37204,1.60128,-0.15032,0,0,0
515,4089,1,1,1,1,0.033732,0.872,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.10544,-0.00782,0.10585,0.01856,0,0,0
627,4090,1,1,1,1,0.010442,0.357032,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13244,0.14761,0,0,0,0,0
543,4090,1,1,1,1,0.0001,-0.003781,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.13138,-0.01918,0,0,0,0,0
4091,4090,1,1,1,1,0.0001,0.089603,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00035,-0.11316,0,0,0,0,0
626,4092,1,1,1,1,0,0.253762,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00691,0.06446,0,0,0,0,0
4093,4092,1,1,1,1,0.0001,-0.015123,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0.00361,0.03829,0,0,0,0,0
4094,4092,1,1,1,1,0.0001,0.358412,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00319,-0.09858,0,0,0,0,0
626,4095,1,1,1,1,0,0.253762,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01094,0.07218,0,0,0,0,0
4096,4095,1,1,1,1,0.0001,-0.015123,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0.00567,0.03329,0,0,0,0,0
4097,4095,1,1,1,1,0.0001,0.358412,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00515,-0.10076,0,0,0,0,0
531,4098,1,1,1,1,0.0001,0.253762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
531,4098,1,1,1,1,0.0001,0.253762,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.04776,-0.00021,0.04776,0.00077,0,0,0
531,4099,1,1,1,1,0.0001,0.253762,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.04759,-0.00284,0.04759,0.0034,0,0,0
531,4100,1,1,1,1,0.0001,0.253762,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.08366,0.00254,0.08366,-0.00081,0,0,0
516,4101,1,1,1,1,0.001172,0.077361,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.04176,0.28755,0,0,0,0,0
1400,4101,1,1,1,1,0.000552,0.001474,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.03716,0.03014,0,0,0,0,0
4102,4101,1,1,1,1,0.003856,0.213025,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00011,-0.28726,0,0,0,0,0
465,4103,1,1,1,1,0.00007,0.019165,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.00216,0.81085,0,0,0,0,0
480,4103,1,1,1,1,0.000056,-0.002885,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,1.00344,0.32653,0,0,0,0,0
4104,4103,1,1,1,1,0.000465,0.036835,0,0,0,0,0,0,0.96,0,0,0,0,0,0,-0.00023,-1.0575,0,0,0,0,0
588,4105,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05651,0.05062,0.05651,-0.04977,0,0,0
533,4106,1,1,1,1,0.003355,0.170265,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.20032,0.02531,0,0,0,0,0
4107,4106,1,1,1,1,0.001578,-0.007333,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20055,-0.0181,0,0,0,0,0
535,4108,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0184,-0.00366,0.0184,0.00372,0,0,0
535,4109,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01938,-0.0047,0.01938,0.00474,0,0,0
537,4110,1,1,1,1,0.003156,0.1816,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.15769,-0.0341,0.15777,0.03906,0,0,0
3142,4111,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.25642,-0.11015,0.25643,0.11838,0,0,0
540,4112,1,1,1,1,0,0.151229,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.14473,0.03088,0,0,0,0,0
4113,4112,1,1,1,1,0.0001,-0.001,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.09127,-0.02798,0,0,0,0,0
4114,4112,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05344,0.00015,0,0,0,0,0
540,4115,1,1,1,1,0,0.151229,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.14215,0.02932,0,0,0,0,0
4116,4115,1,1,1,1,0.0001,-0.001,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.09169,0.01244,0,0,0,0,0
4117,4115,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05044,-0.03872,0,0,0,0,0
542,4118,1,1,1,1,0,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11978,0.04449,0,0,0,0,0
4119,4118,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.11931,-0.03997,0,0,0,0,0
541,4120,1,1,1,1,0,0.151229,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.00136,-0.0305,0,0,0,0,0
4121,4120,1,1,1,1,0.0001,-0.001,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.00066,0.01151,0,0,0,0,0
4122,4120,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00203,0.01911,0,0,0,0,0
544,4123,1,1,1,1,0.002622,0.109414,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-0.60925,-0.15445,0.61027,0.19735,0,0,0
544,4124,1,1,1,1,0.002628,0.1085,0,0,0,0,0,0,0.991178,0,0,0,0,0,0,-0.60042,0.0114,0.60136,0.02744,0,0,0
545,4125,1,1,1,1,0.002934,0.1377,0,0,0,0,0,0,1.101708,0,0,0,0,0,0,-0.13615,0.03659,0.13623,-0.03324,0,0,0
476,4126,1,1,1,1,0.007025,0.2742,0,0,0,0,0,0,1.024845,0,0,0,0,0,0,-0.09141,0.11852,0.09157,-0.11203,0,0,0
1608,4127,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1.071429,0,0,0,0,0,0,-0.21803,0.05723,0.21804,-0.04861,0,0,0
2880,4128,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.0853,-0.0306,0.0853,0.0314,0,0,0
552,4129,1,1,1,1,0.0029,0.124599,0,0,0,0,0,0,1.013513,0,0,0,0,0,0,0.00091,-0.00008,-0.00091,0.00008,0,0,0
553,4130,1,1,1,1,0.006009,0.222703,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.18375,0.00285,0.18396,0.0049,0,0,0
554,4131,1,1,1,1,0.004836,0.182267,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.3442,-0.05414,0.34481,0.07696,0,0,0
556,4132,1,1,1,1,0.000983,0.0562,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-0.96048,0.37662,0.96158,-0.31328,0,0,0
556,4133,1,1,1,1,0.000392,0.057619,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-0.80659,-0.01594,0,0,0,0,0
667,4133,1,1,1,1,0.000481,-0.004719,0,0,0,0,0,0,1.021739,0,0,0,0,0,0,0.76516,0.03598,0,0,0,0,0
4134,4133,1,1,1,1,0.002251,0.126323,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,0.04258,0.01667,0,0,0,0,0
4134,4135,1,1,1,1,0.027137,0.527831,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.04273,-0.01634,0.04278,0.01741,0,0,0
557,4136,1,1,1,1,0.003081,0.135898,0,0,0,0,0,0,0.966399,0,0,0,0,0,0,-0.58894,0.23056,0.5901,-0.17938,0,0,0
2881,4137,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0,-0.00392,0,0.00392,0,0,0
558,4138,1,1,1,1,0.005268,0.208413,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.22306,-0.09648,0.22341,0.11022,0,0,0
675,4139,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.04722,-0.00951,0.04722,0.00987,0,0,0
561,4140,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05022,0.00535,0.05022,-0.00498,0,0,0
562,4141,1,1,1,1,0.001285,0.072665,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.65614,-0.01958,0.65675,0.05416,0,0,0
562,4142,1,1,1,1,0.001285,0.072832,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.6455,-0.01991,0.64609,0.05347,0,0,0
2694,4143,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.00005,-0.00238,0.00005,0.00238,0,0,0
563,4144,1,1,1,1,0.00101,0.122382,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0399,-0.01295,0,0,0,0,0
4145,4144,1,1,1,1,0.007505,0.212382,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0.03993,0.01337,0,0,0,0,0
4145,4146,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.03996,-0.01334,0.03996,0.01352,0,0,0
156,4147,1,1,1,1,0.000061,0.01871,0,0,0,0,0,0,1,0,0,0,0,0,0,2.41977,0.76735,0,0,0,0,0
171,4147,1,1,1,1,0.00007,-0.002155,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.41886,-0.0882,0,0,0,0,0
4148,4147,1,1,1,1,0.000446,0.040935,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0.00003,-0.55877,0,0,0,0,0
564,4149,1,1,1,1,0.00022,0.022545,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.96856,0.55391,4.97461,0.06482,0,0,0
564,4150,1,1,1,1,0.000219,0.022462,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.04146,0.65254,5.04766,-0.01516,0,0,0
564,4151,1,1,1,1,0.000217,0.022586,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.86462,0.1442,1.86545,-0.05746,0,0,0
768,4152,1,1,1,1,0.026087,0.600454,0,0,0,0,0,0,1.039022,0,0,0,0,0,0,-0.0907,-0.03074,0.09096,0.03665,0,0,0
565,4153,1,1,1,1,0.00279,0.16327,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.202,0.00697,0,0,0,0,0
4154,4153,1,1,1,1,0.0031,0.107826,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0.04257,-0.00264,0,0,0,0,0
4155,4153,1,1,1,1,0.001433,-0.008166,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15962,0.00264,0,0,0,0,0
4154,4156,1,1,1,1,0.0001,1.46092,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,-0.0426,0.00267,0.0426,-0.00248,0,0,0
1387,4157,1,1,1,1,0.0001,0.151229,0,0,0,0,0,0,1.013513,0,0,0,0,0,0,0.00009,-0.00017,-0.00009,0.00017,0,0,0
566,4158,1,1,1,1,0.00112,0.0727,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-0.88633,-0.66785,0.88789,0.76906,0,0,0
566,4159,1,1,1,1,0.001121,0.071601,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-0.99698,-0.66421,0.9988,0.78037,0,0,0
567,4160,1,1,1,1,0.002994,0.2089,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.36994,0.06273,0.37039,-0.03091,0,0,0
570,4161,1,1,1,1,0.002964,0.140888,0,0,0,0,0,0,1.024845,0,0,0,0,0,0,-0.36026,0.16653,0.36075,-0.14329,0,0,0
570,4162,1,1,1,1,0.002968,0.140299,0,0,0,0,0,0,1.024845,0,0,0,0,0,0,-0.40185,0.16074,0.40244,-0.13322,0,0,0
580,4163,1,1,1,1,0.004771,0.174,0,0,0,0,0,0,1.02587,0,0,0,0,0,0,-0.24678,0.04527,0.24709,-0.03385,0,0,0
2330,4164,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.15962,0.00962,0.15962,-0.00748,0,0,0
583,4165,1,1,1,1,0.000833,0.066217,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-2.05611,0.13747,2.06008,0.1778,0,0,0
583,4166,1,1,1,1,0,0.014512,0,0,0,0,0,0,1.07381,0,0,0,0,0,0,-0.45983,-0.01859,0,0,0,0,0
4167,4166,1,1,1,1,0.0001,0.014512,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.4601,0.02465,0,0,0,0,0
4167,4168,1,1,1,1,0.011191,0.368998,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.23303,-0.01401,0.23371,0.03652,0,0,0
4167,4169,1,1,1,1,0.011191,0.368998,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.22728,-0.00997,0.22793,0.03135,0,0,0
585,4170,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0559,0.00537,0.0559,-0.00509,0,0,0
545,4171,1,1,1,1,0.00706,0.2738,0,0,0,0,0,0,1.024845,0,0,0,0,0,0,-0.06512,0.04692,0.06517,-0.04506,0,0,0
4171,4172,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0.00021,0.04869,-0.00021,-0.04802,0,0,0
4171,4173,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,0.986667,0,0,0,0,0,0,0.00021,0.04869,-0.00021,-0.04802,0,0,0
587,4174,1,1,1,1,0,0.037807,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.27088,0.07791,0,0,0,0,0
616,4174,1,1,1,1,0.0001,-0.007561,0,0,0,0,0,0,1.069565,0,0,0,0,0,0,0.1546,-0.03474,0,0,0,0,0
4175,4174,1,1,1,1,0.0001,0.009452,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11635,-0.03991,0,0,0,0,0
590,4176,1,1,1,1,0.000074,0.019628,0,0,0,0,0,0,1,0,0,0,0,0,0,4.40187,0.04921,0,0,0,0,0
629,4176,1,1,1,1,0.000036,-0.002805,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.39932,0.86835,0,0,0,0,0
4177,4176,1,1,1,1,0.000334,0.03258,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00013,-0.58576,0,0,0,0,0
590,4178,1,1,1,1,0.000076,0.019621,0,0,0,0,0,0,1,0,0,0,0,0,0,4.41915,0.04684,0,0,0,0,0
