bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,BRANCH_NUM,GEN_NUM,CP_NUM,LOAD_NUM
220,1585,0,1,1,1.00367,-15.5318,0,0,0,0,220,230,0,0,0,0,0,230.845,0,0,0,14,0,0,0
221,801,0,1,1,0.988691,-4.96039,0,0,0,0,220,230,0,0,0,0,0,227.399,0,0,0,2,0,0,0
222,2974,0,1,1,0.987992,-5.02059,0,0,0,0,220,230,0,0,0,0,0,227.238,0,0,0,3,0,0,2
223,936,0,1,1,0.993639,-9.47453,0,0,0,0,220,230,0,0,0,0,0,228.537,0,0,0,6,0,0,0
224,3660,0,1,1,1.00406,-13.3359,0,0,0,0,220,230,0,0,0,0,0,230.935,0,0,0,3,0,0,0
225,3332,0,1,1,1.00516,-4.57493,0,0,0,0,220,230,0,0,0,0,0,231.187,0,0,0,9,0,0,0
226,1649,0,1,1,1.00798,-4.18583,0.1466,0.10554,0,0,220,230,0,0,0,0,0,231.835,0,6,5.58,3,0,0,2
227,805,0,1,1,1.00161,-6.72881,0,0,0,0,500,525,0,0,0,0,0,525.847,0,0,0,12,0,0,0
228,2981,0,1,1,0.996906,-1.04305,0,0,0,0,500,525,0,0,0,-3.6,0,523.375,0,0,0,9,0,2,1
229,3367,0,1,1,1.00056,-0.222369,0,0,0,0,220,230,0,0,0,0,0,230.13,0,0,0,8,0,0,0
230,2970,0,1,1,1.00393,0.08184,0,0,0,0,220,230,0,0,0,0,0,230.903,0.082,0,0,4,0,0,0
231,39964,0,1,1,0.99892,-1.07447,0,0,0,0,220,230,0,0,0,0,0,229.752,0,0,0,2,0,0,0
232,2978,0,1,1,0.998616,-0.669833,0,0,0,0,220,230,0,0,0,0,0,229.682,0,0,0,2,0,0,1
233,3343,0,1,1,0.996082,-16.5631,0,0,0,0,220,230,0,0,0,0,0,229.099,0,0,0,4,0,0,0
234,3394,0,1,1,1.00666,-0.128931,0,0,0,0,220,230,0,0,0,0,0,231.531,0,0,0,6,0,0,0
235,1097,0,1,1,1.00277,0.929594,0,0,0,0,220,230,0,0,0,0,0,230.637,0.93,0,0,7,0,0,0
236,2531,0,1,1,1.00692,-0.208054,0,-0.03245,0,0,220,230,0,0,0,0,0,231.591,0,0,0,8,0,0,1
237,3401,0,1,1,0.999413,-7.60631,0,0,0,0,220,230,0,0,0,0,0,229.865,0,0,0,5,0,0,0
238,2765,0,1,1,0.988692,-10.0585,0,0,0,0,220,230,0,0,0,0,0,227.399,0,0,0,8,0,0,0
239,3006,0,1,1,1.00062,-8.24287,0,0,0,0,220,230,0,0,0,0,0,230.142,0,0,0,3,0,0,1
240,1056,0,1,1,1.00057,-8.29949,0,0,0,0,220,230,0,0,0,0,0,230.13,0,0,0,4,0,0,0
241,3850,0,1,1,1.00768,-9.12675,0,0,0,0,500,525,0,0,0,0,0,529.032,0,0,0,8,0,0,0
242,2418,0,1,1,1.00731,-6.49143,0,-0.58301,0,0,500,525,0,0,0,0,0,528.839,0,0,0,9,0,0,1
243,3917,0,1,1,1.00306,-8.88695,0,0,0,0,500,525,0,0,0,0,0,526.606,0,0,0,8,0,0,0
244,1838,0,1,1,0.978001,-12.2747,0,0,0,0,220,230,0,0,0,0,0,224.94,0,0,0,7,0,0,0
245,3847,0,1,1,1.00467,-3.14936,0,0,0,0,220,230,0,0,0,0,0,231.074,0,0,0,3,0,0,0
246,3011,0,1,1,1.00489,-0.333403,0,0,0,0,500,525,0,0,0,0,0,527.566,0,0,0,4,0,0,0
247,4088,0,1,1,0.995235,-10.6708,0,0,0,0,220,230,0,0,0,0,0,228.904,0,0,0,5,0,0,0
248,3919,0,1,1,0.99251,-10.1464,0,-0.15158,0,0,220,230,0,0,0,0,0,228.277,0,0,0,10,0,0,2
249,3044,0,1,1,1.00617,-12.4262,0,0,0,0,220,230,0,0,0,0,0,231.418,0,0,0,10,0,0,1
250,3141,0,1,1,0.986178,-5.80915,0,0,0,0,220,230,0,0,0,0,0,226.821,0,0,0,6,0,0,1
251,3712,0,1,1,0.984666,-9.69868,0.50615,0.09563,0,0,220,230,0,0,0,0,0,226.473,0,50.34,10.63,2,0,0,2
252,3076,0,1,1,1.01148,-14.1264,0,0,0,0,220,230,0,0,0,0,0,232.64,0,0,0,5,0,0,1
253,2249,0,1,1,1.00885,-13.7143,0,0,0,0,220,230,0,0,0,0,0,232.037,0,0,0,9,0,0,0
254,3177,0,1,1,1.00221,-5.01721,0,0,0,0,220,230,0,0,0,0,0,230.508,0,0,0,5,0,0,0
255,3014,0,1,1,1.01359,-10.2096,0,-0.39131,0,0,500,525,0,0,0,0,0,532.133,0,0,0,6,0,0,1
256,2043,0,1,1,0.992113,-10.297,0,0,0,0,220,230,0,0,0,0,0,228.186,0,0,0,4,0,0,0
257,517,0,1,1,1.0045,-13.331,0,0,0,0,220,230,0,0,0,0,0,231.035,0,0,0,4,0,0,0
258,3519,0,1,1,1.0032,-13.4462,0,0,0,0,220,230,0,0,0,0,0,230.737,0,0,0,5,0,0,1
259,39948,0,1,1,0.999296,-10.4815,0,0,0,0,220,230,0,0,0,0,0,229.838,0,0,0,2,0,0,0
260,39975,0,1,1,0.995208,-10.1331,0,0,0,0,220,230,0,0,0,0,0,228.898,0,0,0,3,0,0,1
261,3505,0,1,1,0.988407,-5.3684,0,0,0,0,220,230,0,0,0,0,0,227.334,0,0,0,6,0,0,0
262,2294,0,1,1,1.00844,-1.09988,0,0,0,0,220,230,0,0,0,0,0,231.941,0,0,0,6,0,0,0
263,3620,0,1,1,1.00723,-1.13441,0,0,0,0,220,230,0,0,0,0,0,231.662,0,0,0,5,0,0,1
264,3496,0,1,1,1.00386,-15.7131,0,0,0,0,220,230,0,0,0,0,0,230.887,0,0,0,6,0,0,0
265,3486,0,1,1,1.00946,-12.1735,0,0,0,0,220,230,0,0,0,0,0,232.176,0,0,0,4,0,0,0
266,3580,0,1,1,1.00176,-5.05663,0,0,0,0,220,230,0,0,0,0,0,230.404,0,0,0,5,0,0,0
267,705,0,1,1,1.00361,-16.0126,0,0,0,0,220,230,0,0,0,0,0,230.831,0,0,0,8,0,0,0
268,3531,0,1,1,1.00106,-13.4665,0,0,0,0,500,525,0,0,0,-6,0,525.557,0,0,0,4,0,5,0
269,3594,0,1,1,0.999393,-8.59421,0,0,0,0,220,230,0,0,0,0,0,229.86,0,0,0,6,0,0,0
270,3018,0,1,1,1.00623,-12.3308,0,-0.04059,0,0,220,230,0,0,0,0,0,231.434,0,0,0,11,0,0,1
271,3264,0,1,1,1.00747,-13.8497,0,0,0,0,220,230,0,0,0,0,0,231.718,0,0,0,6,0,0,0
272,884,0,1,1,1.00707,-13.8449,0,0,0,0,220,230,0,0,0,0,0,231.626,0,0,0,8,0,0,0
273,3634,0,1,1,1.01719,-11.2059,0,0,0,0,500,525,0,0,0,0,0,534.023,0,0,0,4,0,0,0
274,3412,0,1,1,1.0045,-13.0392,0,-0.37711,0,0,220,230,0,0,0,0,0,231.036,0,0,0,3,0,0,1
275,3954,0,1,1,1.01113,-3.88909,0,0,0,0,220,230,0,0,0,0,0,232.559,0,0,0,6,0,0,0
276,3974,0,1,1,0.989999,-7.96688,0,0,0,0,220,230,0,0,0,0,0,227.7,0,0,0,4,0,0,0
277,3557,0,1,1,0.984514,-5.51794,0,0,0,0,220,230,0,0,0,0,0,226.438,0,0,0,7,0,0,0
278,3467,0,1,1,1.01324,-13.7191,0,-0.07653,0,0,220,230,0,0,0,0,0,233.044,0,0,0,4,0,0,1
279,3532,0,1,1,0.998011,-15.6802,0,0,0,0,220,230,0,0,0,0,0,229.542,0,0,0,11,0,0,0
280,2366,0,1,1,1.0009,-16.542,0,0,0,0,220,230,0,0,0,0,0,230.206,0,0,0,7,0,0,0
281,3460,0,1,1,1.00037,-16.7807,0,0,0,0,220,230,0,0,0,0,0,230.086,0,0,0,3,0,0,0
282,3211,0,1,1,1.00435,-1.00903,0,0,0,0,220,230,0,0,0,0,0,231,0,0,0,13,0,0,0
283,3951,0,1,1,1.00016,-8.02346,0,0,0,0,220,230,0,0,0,0,0,230.036,0,0,0,3,0,0,1
284,3570,0,1,1,0.994317,-10.4091,0,0,0,0,220,230,0,0,0,0,0,228.693,0,0,0,6,0,0,0
285,956,0,1,1,0.990864,-11.0655,0,0,0,0,220,230,0,0,0,0,0,227.899,0,0,0,4,0,0,0
286,3988,0,1,1,1.00018,-0.570558,0,0,0,0,220,230,0,0,0,0,0,230.041,0,0,0,4,0,0,1
287,4003,0,1,1,1.00647,-3.43755,0,0,0,0,220,230,0,0,0,0,0,231.489,0,0,0,4,0,0,0
288,4011,0,1,1,1.00102,-2.19282,0,0,0,0,220,230,0,0,0,0,0,230.234,0,0,0,3,0,0,0
289,4159,0,1,1,1.00053,-2.81738,0,0,0,0,220,230,0,0,0,0,0,230.123,0,0,0,4,0,0,0
290,4000,0,1,1,1.00043,-0.953848,0,0,0,0,220,230,0,0,0,0,0,230.098,0,0,0,3,0,0,1
291,1013,0,1,1,0.994614,-10.6123,0,0,0,0,220,230,0,0,0,0,0,228.761,0,0,0,7,0,0,0
292,3731,0,1,1,0.993964,-10.8555,0,0,0,0,220,230,0,0,0,0,0,228.612,0,0,0,4,0,0,0
293,4232,0,1,1,0.979252,-3.70488,0,0,0,0,110,115,0,0,0,0,0,112.614,0,0,0,3,0,0,1
294,4228,0,1,1,0.982178,-3.45588,0,0,0,0,110,115,0,0,0,0,0,112.95,0,0,0,2,0,0,0
295,2643,0,1,1,1.00831,-10.353,0,0,0,0,110,115,0,0,0,0,0,115.955,0,0,0,3,0,0,0
296,4249,0,1,1,1.0089,-10.1493,0,0,0,0,110,115,0,0,0,0,0,116.024,0,0,0,4,0,0,0
297,4260,0,1,1,1.00595,-0.18179,0,0,0,0,110,115,0,0,0,0,0,115.685,0,0,0,2,0,0,0
298,637,0,1,1,1.00567,-0.227929,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
299,4225,0,1,1,0.877741,-4.56052,0,0,0,0,35,35,0,0,0,0,0,32.915,0,0,0,1,0,0,2
300,2940,0,1,1,0.877726,-4.55952,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,0
301,4256,0,1,1,0.904871,-2.15599,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,0
302,2315,0,1,1,0.90258,-2.40436,0,0,0,0,35,35,0,0,0,0,0,33.847,0,0,0,2,0,0,0
303,957,0,1,1,0.96631,-9.09381,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
304,4262,0,1,1,0.973265,-8.69938,0,0,0,0,110,115,0,0,0,0,0,111.925,0,0,0,4,0,0,0
305,4258,0,1,1,0.939608,0.895286,0,0,0,0,10,10.5,0,0,0,0,0,9.866,0.895,0,0,2,0,0,0
306,2950,0,1,1,0.93937,0.897162,0,0,0,0,10,10.5,0,0,0,0,0,9.863,0.897,0,0,2,0,0,0
307,2927,0,1,1,0.980105,0.933129,-0.1205,-0.05946,0,0,110,115,0,0,0,0,0,0,0,0,0,3,0,0,2
308,4317,0,1,1,0.980446,0.9294,0,-0.02726,0,0,110,115,0,0,0,0,0,0,0,0,-2.73,1,0,0,1
309,2794,0,1,1,0.978564,-3.77119,0,0,0,0,110,115,0,0,0,0,0,112.535,0,0,0,3,0,0,0
310,39921,0,1,1,0.996048,-16.6188,0,0,0,0,220,230,0,0,0,0,0,229.091,0,0,0,3,0,0,0
311,4331,0,1,1,1.0071,-6.41008,0,0,0,0,500,525,0,0,0,0,0,528.728,0,0,0,3,0,0,0
312,4336,0,1,1,0.999966,-1.16447,0,0,0,0,220,230,0,0,0,0,0,229.992,0,0,0,2,0,0,0
313,4329,0,1,1,0.993346,-5.07168,0,0,0,0,220,230,0,0,0,0,0,228.469,0,0,0,3,0,0,0
314,2314,0,1,1,0.995268,-4.92888,0,0,0,0,220,230,0,0,0,0,0,228.912,0,0,0,2,0,0,0
315,1196,0,1,1,1.00347,0.07916,0,0,0,0,220,230,0,0,0,0,0,230.799,0.079,0,0,2,0,0,0
316,2321,0,1,1,1.00222,-0.16772,0,0,0,0,220,230,0,0,0,0,0,230.511,0,0,0,3,0,0,1
317,3854,0,1,1,1.00535,-12.3128,0,-0.03673,0,0,220,230,0,0,0,0,0,231.231,0,0,0,10,0,0,1
318,4340,0,1,1,1.00107,-12.7032,0,0,0,0,220,230,0,0,0,0,0,230.245,0,0,0,5,0,0,1
319,968,0,1,1,0.996409,-12.774,0,-0.02291,0,0,220,230,0,0,0,0,0,229.174,0,0,0,6,0,0,1
320,941,0,1,1,0.996277,-19.1134,0,0,0,0,220,230,0,0,0,0,0,229.144,0,0,0,4,0,0,0
321,4415,0,1,1,1.00164,-5.59468,0.24237,-0.02415,0,0,220,230,0,0,0,0,0,230.377,0,24.11,-3.48,1,0,0,2
322,4389,0,1,1,0.98581,-9.3933,0,0,0,0,220,230,0,0,0,0,0,226.736,0,0,0,6,0,0,0
323,40001,0,1,1,1.00001,-4.09592,0,0,0,0,220,230,0,0,0,0,0,230.002,0,0,0,2,0,0,0
324,4466,0,1,1,1.00992,0.283649,0,0,0,0,220,230,0,0,0,0,0,232.282,0.284,0,0,2,0,0,0
325,4473,0,1,1,0.998137,-13.4072,0,0,0,0,220,230,0,0,0,0,0,229.572,0,0,0,5,0,0,0
326,4102,0,1,1,1.00921,-13.7692,0,0,0,0,220,230,0,0,0,0,0,232.117,0,0,0,2,0,0,0
327,4491,0,1,1,1.00557,-13.7414,0,0,0,0,220,230,0,0,0,0,0,231.281,0,0,0,6,0,0,0
328,4552,0,1,1,1.00797,-5.45502,0,0,0,0,500,525,0,0,0,0,0,529.182,0,0,0,6,0,0,0
329,4607,0,1,1,1.01039,-5.3811,8.00E-05,-0.00107,0,0,500,525,0,0,0,-1.5,0,530.455,0,0,0,6,0,1,1
330,4661,0,1,1,1.00547,-11.8042,0,0,0,0,220,230,0,0,0,0,0,231.258,0,0,0,2,0,0,2
331,4665,0,1,1,0.997966,-7.84031,0,0,0,0,500,525,0,0,0,0,0,523.932,0,0,0,5,0,0,0
332,4706,0,1,1,0.998411,-7.74686,0,0,0,0,500,525,0,0,0,0,0,524.166,0,0,0,3,0,0,0
333,4716,0,1,1,1.01301,-12.6522,0,0,0,0,220,230,0,0,0,0,0,232.992,0,0,0,9,0,0,0
334,1046,0,1,1,1.01177,-13.2111,0,0,0,0,220,230,0,0,0,0,0,232.708,0,0,0,4,0,0,0
335,3636,0,1,1,1.01274,-12.3952,0,0,0,0,220,230,0,0,0,0,0,232.93,0,0,0,10,0,0,0
336,4726,0,1,1,1.0061,-3.077,0,0,0,0,220,230,0,0,0,0,0,231.404,0,0,0,4,0,0,0
337,39960,0,1,1,1.00693,-1.58581,0,0,0,0,220,230,0,0,0,0,0,231.594,0,0,0,4,0,0,0
338,40006,0,1,1,1.00296,-1.20285,0.58187,0.15618,0,0,220,230,0,0,0,0,0,0,0,57.29,16.63,1,0,0,1
339,4764,0,1,1,1.00286,-1.20746,0.60707,0.17256,0,0,220,230,0,0,0,0,0,0,0,60.18,18.48,2,0,0,2
340,4769,0,1,1,0.981355,-12.0421,0,0,0,0,220,230,0,0,0,0,0,225.712,0,0,0,2,0,0,2
341,4792,0,1,1,1.00384,-8.06194,0,0,0,0,500,525,0,0,0,0,0,527.015,0,0,0,6,0,0,0
342,4828,0,1,1,1.00603,-4.65433,0,0,0,0,220,230,0,0,0,0,0,231.386,0,0,0,7,0,0,0
343,4848,0,1,1,0.989308,-9.94975,0,0,0,0,220,230,0,0,0,0,0,227.541,0,0,0,7,0,0,0
344,2729,0,1,1,0.989567,-10.2326,0,0,0,0,220,230,0,0,0,0,0,227.6,0,0,0,6,0,0,0
345,4856,0,1,1,1.0054,-4.81253,0,0,0,0,220,230,0,0,0,0,0,231.241,0,0,0,5,0,0,0
346,4804,0,1,1,0.990484,-9.79952,0,0,0,0,220,230,0,0,0,0,0,227.811,0,0,0,10,0,0,0
347,2303,0,1,1,0.990156,-10.1993,0,0,0,0,220,230,0,0,0,0,0,227.736,0,0,0,6,0,0,0
348,4864,0,1,1,1.00426,0.118111,0,0,0,0,220,230,0,0,0,0,0,230.98,0.118,0,0,2,0,0,0
349,4868,0,1,1,1.00741,-12.937,0,0,0,0,220,230,0,0,0,0,0,231.705,0,0,0,8,0,0,0
350,4876,0,1,1,1.00469,-13.073,0,0,0,0,220,230,0,0,0,0,0,231.079,0,0,0,7,0,0,0
351,4910,0,1,1,1.00465,-15.1648,0,0,0,0,220,230,0,0,0,0,0,231.069,0,0,0,3,0,0,1
352,2233,0,1,1,1.00517,-14.7838,0,0,0,0,220,230,0,0,0,0,0,231.19,0,0,0,2,0,0,1
353,4913,0,1,1,1.00226,-12.6931,0,0,0,0,220,230,0,0,0,0,0,230.52,0,0,0,6,0,0,1
354,4944,0,1,1,1.00606,-17.4074,0,0,0,0,220,230,0,0,0,0,0,231.394,0,0,0,2,0,0,1
355,4947,0,1,1,0.995642,-12.2972,0,0,0,0,220,230,0,0,0,0,0,228.998,0,0,0,6,0,0,0
356,4991,0,1,1,1.00593,-13.8209,0,0,0,0,220,230,0,0,0,0,0,231.363,0,0,0,8,0,0,0
357,3355,0,1,1,1.01401,-1.06566,0,0,0,0,500,525,0,0,0,0,0,532.356,0,0,0,11,0,0,0
358,5028,0,1,1,1.01484,-1.84807,0,0,0,0,500,525,0,0,0,0,0,532.791,0,0,0,7,0,0,0
359,4485,0,1,1,1.01448,-1.59789,0,0,0,0,500,525,0,0,0,0,0,532.603,0,0,0,3,0,0,1
360,5055,0,1,1,0.986484,-5.36789,0,0,0,0,220,230,0,0,0,0,0,226.891,0,0,0,2,0,0,1
361,5061,0,1,1,1.01796,3.41941,0,0,0,0,500,525,0,0,0,0,0,534.431,3.419,0,0,7,0,0,0
362,5095,0,1,1,0.99521,-9.64297,0,0,0,0,220,230,0,0,0,0,0,228.898,0,0,0,6,0,0,0
363,5108,0,1,1,1.00481,-9.58535,0,0,0,0,500,525,0,0,0,0,0,527.525,0,0,0,6,0,0,0
364,5136,0,1,1,1.00415,-13.3165,0,0,0,0,220,230,0,0,0,0,0,230.955,0,0,0,3,0,0,1
365,5143,0,1,1,0.994736,-7.82881,0,0,0,0,220,230,0,0,0,0,0,228.789,0,0,0,5,0,0,1
366,5109,0,1,1,0.994792,-12.3482,0,0,0,0,220,230,0,0,0,0,0,228.802,0,0,0,11,0,0,0
367,4456,0,1,1,0.994997,-12.4758,0,0,0,0,220,230,0,0,0,0,0,228.849,0,0,0,6,0,0,0
368,5151,0,1,1,1.00461,-8.34296,0,0,0,0,220,230,0,0,0,0,0,231.06,0,0,0,3,0,0,0
369,5154,0,1,1,0.998589,-8.37111,0,0,0,0,220,230,0,0,0,0,0,229.675,0,0,0,6,0,0,0
370,5155,0,1,1,1.00153,-0.034772,0,0,0,0,220,230,0,0,0,0,0,230.351,0,0,0,5,0,0,0
371,5163,0,1,1,0.999442,-13.3768,0,0,0,0,220,230,0,0,0,0,0,229.872,0,0,0,6,0,0,0
372,2642,0,1,1,1.00797,-11.1303,0,0,0,0,220,230,0,0,0,0,0,231.833,0,0,0,3,0,0,0
373,5227,0,1,1,1.00186,6.33212,0,0,0,0,220,230,0,0,0,0,0,230.428,6.332,0,0,3,0,0,0
374,5066,0,1,1,0.99945,5.18213,0,0,0,0,220,230,0,0,0,0,0,229.874,5.182,0,0,8,0,0,0
375,5229,0,1,1,1.00198,5.96049,0,0,0,0,220,230,0,0,0,0,0,230.455,5.96,0,0,4,0,0,0
376,5243,0,1,1,1.00188,6.59714,0,0,0,0,220,230,0,0,0,0,0,230.432,6.597,0,0,3,0,0,0
377,5237,0,1,1,1.00187,6.57911,0,0,0,0,220,230,0,0,0,0,0,230.429,6.579,0,0,3,0,0,0
378,5245,0,1,1,0.999373,1.18401,0,0,0,0,110,115,0,0,0,0,0,114.928,1.184,0,0,3,0,0,0
379,3989,0,1,1,0.998907,1.06394,0,0,0,0,110,115,0,0,0,0,0,0,0,0,0,2,0,0,0
380,5251,0,1,1,0.986184,-11.8146,1.99021,0.79181,0,0,220,230,0,0,0,0,0,226.822,0,210.51,88.77,2,0,0,6
381,5255,0,1,1,1.01829,-10.3398,0,0,0,0,500,525,0,0,0,0,0,534.601,0,0,0,4,0,0,0
382,5280,0,1,1,1.01123,-3.42201,0,0,0,0,500,525,0,0,0,0,0,530.896,0,0,0,8,0,0,0
383,39935,0,1,1,1.00604,-3.21249,0,0,0,0,500,525,0,0,0,0,0,0,0,0,0,2,0,0,0
384,5314,0,1,1,1.00944,-3.61613,0,0,0,0,500,525,0,0,0,0,0,529.958,0,0,0,6,0,0,0
385,5365,0,1,1,0.998033,-6.57787,0,0,0,0,220,230,0,0,0,0,0,229.548,0,0,0,6,0,0,0
386,5386,0,1,1,1.01549,-8.4031,0,0,0,0,220,230,0,0,0,0,0,233.562,0,0,0,5,0,0,0
387,5256,0,1,1,1.00787,-10.04,0,0,0,0,220,230,0,0,0,0,0,231.809,0,0,0,8,0,0,0
388,5329,0,1,1,1.00487,-4.30829,0,0,0,0,220,230,0,0,0,0,0,231.121,0,0,0,7,0,0,0
389,4556,0,1,1,0.993327,-7.24189,0,0,0,0,220,230,0,0,0,0,0,228.465,0,0,0,6,0,0,0
390,4684,0,1,1,0.984571,-6.53454,0,0,0,0,220,230,0,0,0,0,0,226.451,0,0,0,7,0,0,0
391,5396,0,1,1,1.00846,-13.0009,0,0,0,0,220,230,0,0,0,0,0,231.946,0,0,0,9,0,0,0
392,5491,0,1,1,1.00168,-5.8802,0,0,0,0,220,230,0,0,0,0,0,230.386,0,0,0,4,0,0,0
393,5511,0,1,1,0.997378,-10.8354,0,0,0,0,220,230,0,0,0,0,0,229.397,0,0,0,6,0,0,0
394,5499,0,1,1,0.997325,-11.0673,0,0,0,0,220,230,0,0,0,0,0,229.385,0,0,0,4,0,0,0
395,5518,0,1,1,0.998001,-15.8467,0,0,0,0,220,230,0,0,0,0,0,229.54,0,0,0,3,0,0,0
396,5550,0,1,1,1.00487,-13.2794,0,0,0,0,220,230,0,0,0,0,0,231.12,0,0,0,6,0,0,0
397,2669,0,1,1,1.0046,-1.39954,0,0,0,0,220,230,0,0,0,0,0,231.059,0,0,0,5,0,0,0
398,1551,0,1,1,1.00724,-1.21333,0,0,0,0,220,230,0,0,0,0,0,231.666,0,0,0,5,0,0,0
399,5566,0,1,1,1.00795,0.301674,0,0,0,0,220,230,0,0,0,0,0,231.828,0.302,0,0,3,0,0,0
400,40024,0,1,1,1.00561,-0.752454,0,0,0,0,220,230,0,0,0,0,0,231.291,0,0,0,2,0,0,0
401,5583,0,1,1,0.986113,-2.56556,0,0,0,0,110,115,0,0,0,0,0,113.403,0,0,0,3,0,0,0
402,5578,0,1,1,0.986082,-2.70193,0,0,0,0,110,115,0,0,0,0,0,113.399,0,0,0,2,0,0,0
403,5577,0,1,1,1.0162,-8.00064,0,0,0,0,220,230,0,0,0,0,0,233.727,0,0,0,4,0,0,0
404,5911,0,1,1,0.968259,0.144889,0,0,0,0,35,35,0,0,0,0,0,36.31,0.145,0,0,2,0,0,0
405,2175,0,1,1,0.963855,-0.200087,0.00267,0.00152,0,0,35,35,0,0,0,0,0,36.145,0,0.38,0,4,0,0,1
406,5913,0,1,1,0.964745,-0.081528,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,0
407,5912,0,1,1,0.965697,0.057445,0,0,0,0,35,35,0,0,0,0,0,36.214,0.057,0,0,2,0,0,0
408,6139,0,1,1,1.01138,-7.48627,-0.06977,-0.02198,0,0,110,115,0,0,0,0,0,116.309,0,-6.97,-1.64,2,0,0,2
409,5948,0,1,1,1.01126,2.30349,0,0,0,0,110,115,0,0,0,0,0,116.295,2.303,0,0,2,0,0,1
410,6156,0,1,1,1.00953,1.24265,0,0,0,0,110,115,0,0,0,0,0,116.096,1.243,0,0,4,0,0,0
411,5922,0,1,1,0.976205,1.59142,0,0,0,0,110,115,0,0,0,0,0,112.264,1.591,0,0,2,0,0,0
412,6166,0,1,1,0.97587,1.54981,0,0,0,0,110,115,0,0,0,0,0,112.225,1.55,0,0,3,0,0,1
413,5955,0,1,1,0.975352,1.47435,0.08947,-0.038,0,0,110,115,0,0,0,0,0,112.165,1.474,8.8,-4.1,3,0,0,2
414,6504,0,1,1,0.966629,-1.7584,0,0,0,0,110,115,0,0,0,0,0,111.162,0,0,0,2,0,0,0
415,5688,0,1,1,0.966271,-1.82827,0,0,0,0,110,115,0,0,0,0,0,111.121,0,0,0,3,0,0,0
416,40034,0,1,1,1.00718,-13.0053,0.03216,-0.02853,0,0,220,230,0,0,0,0,0,231.652,0,3.02,-2.98,1,0,0,1
417,6534,0,1,1,0.970744,-1.72022,0,0,0,0,110,115,0,0,0,0,0,111.636,0,0,0,3,0,0,0
418,6532,0,1,1,0.970452,-1.75254,0,0,0,0,110,115,0,0,0,0,0,111.602,0,0,0,3,0,0,0
419,6536,0,1,1,0.969932,-1.80925,0,0,0,0,110,115,0,0,0,0,0,111.542,0,0,0,4,0,0,0
420,6555,0,1,1,1.00693,0.182772,0,0,0,0,220,230,0,0,0,0,0,231.594,0.183,0,0,3,0,0,0
421,5920,0,1,1,0.965891,-1.95959,0,0,0,0,110,115,0,0,0,0,0,111.077,0,0,0,3,0,0,0
422,6597,0,1,1,0.99336,-6.78229,0,0,0,0,220,230,0,0,0,0,0,228.473,0,0,0,5,0,0,0
423,6622,0,1,1,0.990413,-11.9228,0,0,0,0,220,230,0,0,0,0,0,227.795,0,0,0,3,0,0,1
424,6629,0,1,1,1.00098,-8.41201,0,0,0,0,220,230,0,0,0,0,0,230.226,0,0,0,2,0,0,1
425,6644,0,1,1,1.00848,0.467966,0,0,0,0,220,230,0,0,0,0,0,231.949,0.468,0,0,3,0,0,0
426,6654,0,1,1,1.00507,-9.42195,0,0,0,0,500,525,0,0,0,0,0,527.66,0,0,0,7,0,0,0
427,6659,0,1,1,0.99595,-10.9804,0,-0.10736,0,0,220,230,0,0,0,0,0,229.068,0,0,0,10,0,0,1
428,1298,0,1,1,0.995885,-11.315,0,0,0,0,220,230,0,0,0,0,0,229.054,0,0,0,6,0,0,0
429,6682,0,1,1,1.00457,-8.69223,0,0,0,0,500,525,0,0,0,0,0,527.397,0,0,0,2,0,0,0
430,6684,0,1,1,0.997869,-15.8923,0,0,0,0,220,230,0,0,0,0,0,229.51,0,0,0,4,0,0,0
431,6691,0,1,1,0.99643,-16.1559,0,0,0,0,220,230,0,0,0,0,0,229.179,0,0,0,6,0,0,0
432,6706,0,1,1,0.976982,-1.13902,0,0,0,0,35,35,0,0,0,0,0,36.637,0,0,0,2,0,0,0
433,5579,0,1,1,0.985875,-5.20924,0,0,0,0,35,35,0,0,0,0,0,36.97,0,0,0,2,0,0,0
434,39934,0,1,1,1.00515,-3.23438,0,0,0,0,500,525,0,0,0,0,0,0,0,0,0,2,0,0,0
435,5283,0,1,1,0.997375,-4.34078,0,0,0,0,220,230,0,0,0,0,0,229.396,0,0,0,11,0,0,0
436,4642,0,1,1,0.997624,-4.71591,0,0,0,0,220,230,0,0,0,0,0,229.453,0,0,0,5,0,0,0
437,40038,0,1,1,0.991545,-5.59752,0,0,0,0,220,230,0,0,0,0,0,228.055,0,0,0,3,0,0,0
438,6712,0,1,1,0.986693,-6.45307,0,0,0,0,220,230,0,0,0,0,0,226.939,0,0,0,2,0,0,0
439,6733,0,1,1,0.997099,-12.0397,0,0,0,0,220,230,0,0,0,0,0,229.333,0,0,0,3,0,0,0
440,6749,0,1,1,1.00388,-7.67933,0,0,0,0,220,230,0,0,0,0,0,230.893,0,0,0,2,0,0,0
